sequence	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53	PC54	PC55	PC56	PC57	PC58	PC59	PC60
lcl|NC_071985.2_cds_XP_024088978.1_269	-0.116216270879668	-0.6514609719934973	0.6536448445764216	0.18241546288704413	2.5317307211788	1.0223429995747877	1.2303328236212352	-2.3247773387970048	-1.1778194084872617	-0.9851950817875179	0.13505982887018264	1.1453930325100945	1.1282645465887664	-1.4520100849095872	3.052957710438131	0.5997044750026543	0.21183226943111055	0.11411826270346126	-0.6634514684584174	0.38352510520086436	0.19772026951181018	-1.1026678023973129	1.0553697305287	-0.29916193093276244	-1.544307127702684	-0.9926035514849377	0.6337154039142032	-0.05776069379883818	-0.507453279462478	-2.244039851647948	-0.5954435757033711	-0.11463334552082016	0.72301060973474	-1.5045455190592156	0.003681043392307848	-1.414977753790528	0.7491590923852514	-0.05234918851651804	-1.060949844820098	2.098935612556441	1.2444203978045043	1.6363884133007973	0.09291918245579014	5.828670879282072e-15	-4.371503159461554e-16	9.853229343548264e-16	-5.3290705182007514e-15	-3.3306690738754696e-16	1.6653345369377348e-15	1.8318679906315083e-15	2.813721478034381e-15	9.43689570931383e-16	4.246603069191224e-15	-2.733924198139448e-15	2.1441182163073336e-15	-5.93275428784068e-16	1.2490009027033011e-15	-3.2612801348363973e-16	-7.511352650979575e-16	1.078998002057574e-15
lcl|NC_071985.2_cds_XP_024095740.2_273	0.6741951071641115	-1.6768929519537104	0.7671971716098641	1.6826427590568513	-1.0928282240598224	1.622986255557459	1.0489538046821172	-1.2266910680506307	-1.6746738758824242	-0.16017667195056035	-0.04185686991396259	-0.5722032400226902	1.0730913226398577	0.8357847672538953	1.512389692166588	0.1434574186942848	-1.3265963452368337	0.7885839263739447	-0.08777062586337497	0.0988497450279259	-1.7066795045387289	-0.2605804177191558	0.537501196933191	0.07314423638105542	0.15493426971783267	0.040471167474631226	0.4572005441902923	-0.3723388939322851	1.1982395205623488	-0.08562858846770949	0.30735916093290494	0.09576220829344123	0.1902747698270902	-0.8242815386383417	-0.2014105358415891	-0.10556682431648921	0.5166083293395617	0.31323370061535	0.9324249938498412	-0.02810123547196093	-1.2300180359661042	0.06308462393394199	0.038416607366731685	-7.632783294297951e-17	2.393918396847994e-16	-9.783840404509192e-16	-2.7755575615628914e-15	4.996003610813204e-16	6.661338147750939e-16	6.245004513516506e-16	-4.805184028455756e-16	1.1796119636642288e-16	-2.0816681711721685e-16	9.159339953157541e-16	1.321859288694327e-15	5.898059818321144e-17	8.118505867571457e-16	1.0408340855860843e-16	-4.915772650049277e-16	-1.457167719820518e-15
lcl|NC_071985.2_cds_XP_024106979.2_287	0.8089993716964408	-0.5382678335694864	0.4147634403928577	-0.9875839366148822	0.8519214993510725	0.6799132057185624	1.6604966615462573	-1.9592015264700453	-1.3541325482800022	-1.246553631898998	1.0558649996161475	0.23065615901737374	0.3524881511170228	-2.4289231741997885	0.3859581493543538	1.045685972015064	0.11360779044155722	2.1223163558903297	0.7421823290440421	-0.28635635409334553	-0.09315444426985046	0.4847614756814835	-1.3646624261822253	0.4097700869048128	-1.9099219603782538	-0.5857677296003164	-0.8701661813379797	1.1076678870100596	-0.03536267128761584	0.8603196796981456	-0.10643880029488582	0.6394535719582224	-0.08317254440317715	-0.17252109359229906	0.2671471319813686	0.6415685196965477	0.9693550036966936	0.13560351586212646	0.13951574262027758	-2.313131260461821	-0.09149782376287048	0.9006981637254331	0.02045919774202272	2.831068712794149e-15	2.8102520310824275e-16	4.279562815234783e-15	2.7755575615628914e-16	-4.718447854656915e-16	-2.220446049250313e-16	-9.71445146547012e-16	1.1362438767648086e-16	1.3322676295501878e-15	-6.245004513516506e-16	-1.169203622808368e-15	1.870031907102998e-15	8.049116928532385e-16	-1.2004286453759505e-15	2.2603446891977796e-15	-8.187894806610529e-16	3.382710778154774e-16
lcl|NC_071985.2_cds_XP_024108751.2_288	0.4726872412709737	-0.7254826984025345	-0.32215451101135134	-0.2460856801220339	-0.07280074384454065	-0.19698722710969163	-0.38977651636935595	0.8450949734041163	0.3362608894038106	0.03466694926853385	-1.1331418661700687	-0.15539005228707417	-0.09955021672458961	-0.7607388289421151	-0.0038794205198269026	0.35286804787798426	0.5366178855009119	-0.8511324879727311	0.10144789730398554	0.31162192647828346	-0.10401291867011148	0.8156138661146596	0.1183221873930317	-0.46437051915840977	-0.37475185223810814	-0.4522082112436225	0.6686783476413181	0.28745917544575783	0.9479743756753121	0.25209947245151876	0.552131651340307	-0.06950600553611284	0.09208929855501696	-0.5810005405592433	0.19812694562499567	0.672335187531257	0.39498377542631524	-0.27139856251171185	-0.061181466565518816	0.8277302425164101	-0.2361864888090022	-0.14832012829128763	-0.0061735034306342074	-2.4216739724636227e-15	5.583641188300348e-16	-3.664603343001005e-16	-1.1345091532888318e-15	-4.40619762898109e-16	-1.2628786905111156e-15	1.700029006457271e-16	3.419573652019281e-16	8.951173136040325e-16	-5.108760636751697e-16	2.4685115063149965e-15	3.230922474006803e-16	-1.4909948276020657e-15	-5.499073418846478e-16	3.681950577760773e-16	-1.5720931501039814e-18	-1.0565550170871241e-16
lcl|NC_071985.2_cds_XP_009250069.1_306	-1.0236297627397388	0.2433345353424454	1.703987646290174	1.6257566697112775	-0.20330936545329537	0.0011940745392925167	-2.0155423800539194	1.1555838444276005	-1.5852967925771806	0.32749292386050394	2.2255363409972047	0.41405504468433163	0.3484128648735328	1.9601100175320587	1.0910039046582851	-0.37863907706134686	0.4659609668152745	0.27798862060870133	0.10787065617521269	1.5325122768626769	0.09432896428460655	-0.33905721010536927	-0.2006321919240844	0.0731377585451788	2.6082755866774496	0.28063219518905114	-0.5518676623503462	-0.3274139463545296	-1.8916150675227112	-2.986017724271769	0.3992958506008608	-1.1119217032528628	2.1441234909037608	0.421324065846336	-0.6670276571616713	1.3090955797496775	0.7332118035886636	0.44610531397188297	-0.13688223095355878	0.061003031902970455	0.1908138028849226	-0.003307403956349951	0.0019174016087721985	-7.466249840604178e-15	-3.4781205693334982e-15	-2.01574867908505e-15	-1.9984014443252818e-15	1.609823385706477e-15	2.7200464103316335e-15	-2.3592239273284576e-16	-5.551115123125783e-16	-1.304512053934559e-15	1.817990202823694e-15	2.5673907444456745e-15	-2.0001361678012586e-15	1.6132928326584306e-15	2.123301534595612e-15	-1.734723475976807e-16	5.859028540111666e-16	-1.326196097384269e-15
lcl|NC_071985.2_cds_XP_024088129.2_319	2.0578223740080106	-4.172581908404005	1.2168725992073641	0.5956032171174632	0.7808477277073316	-1.8148854481818535	1.126856988794213	-0.5001744978340134	-2.5151391821246833	-0.3545673289671244	0.2876363060275272	1.7622785653428372	-1.7071097488531266	0.36507700425743755	-1.9432086720446937	0.13796014694551842	-2.7364120789483013	-0.011249548202759085	-1.7617099514387966	-0.5972330159945389	0.01515278692146007	0.7156812856985237	0.9339442330058622	0.7241016082405881	0.679729070409626	1.487854455834349	-1.1997727706029993	0.9519571816322218	0.32238898592441667	0.8292594323389095	2.7161367822727454	0.7070610249186784	-0.7977367712684866	0.5852824919677173	-0.18212829149520018	-0.48189288707974254	0.3791097455451403	2.0264763496192413	0.8859290904788216	-1.3150930642252678	0.41938809009991784	1.6925056596306678	-0.008535859435367037	-2.456368441983159e-15	-1.1986939218999737e-15	-2.654126918244515e-15	-3.3306690738754696e-16	1.7763568394002505e-15	-5.551115123125783e-16	-2.1649348980190553e-15	4.440892098500626e-16	6.522560269672795e-16	1.3877787807814457e-15	3.608224830031759e-15	3.372302437298913e-15	1.0148132334464322e-15	-3.9968028886505635e-15	-2.060851489460447e-15	-3.2959746043559335e-17	1.1709383462843448e-16
lcl|NC_071985.2_cds_XP_024110028.2_332	2.4793563444781994	-2.833554054146289	1.1220541667407913	0.011144001731105302	1.0850443377252885	-1.389197165921448	0.11928136612445006	-0.5225326482502206	-0.5257990528565898	0.03227055339548994	1.4189101300933964	1.9667416029194587	-0.5726295980418361	1.8276022123243127	0.44521160973088103	-0.8869961870383298	2.0963258611100164	-0.30223272222037	-0.4013873822648587	-0.9002004394461226	-1.2298707382980256	-1.2089692392982039	1.0737480815487186	0.35859053670005897	1.8396806140595494	0.7703790011363265	0.504731392923809	-0.8352511812990401	-0.8714845292250412	-0.3289755485230214	-0.12859899237865138	-0.8898053556751021	-0.3861647647988333	1.399614075871563	-1.5680166583616044	-0.15517294770362366	2.6483724010088565	0.12691467211573984	0.4626509947325216	0.16099233519523293	-1.1462904529191589	0.39218575929901	0.03222956851382744	8.673617379884035e-17	-3.7452679846339265e-15	1.9081958235744878e-17	-3.0253577421035516e-15	2.1649348980190553e-15	2.7200464103316335e-15	-1.1102230246251565e-15	-8.838416110101832e-16	-2.0192181260370035e-15	1.0824674490095276e-15	-9.020562075079397e-16	-1.9220736113823023e-15	-1.3019099687205937e-15	-1.745131816832668e-15	-2.0122792321330962e-16	-2.1131100341742481e-16	-2.2321554327131565e-15
lcl|NC_071985.2_cds_XP_054417324.1_334	2.542076229590642	0.682991255373462	-2.4294371366735983	-0.4626138896116887	-0.225925659519119	1.4438049469840335	0.12387124180360902	0.23899544514372079	-0.8940100392212873	1.7070270300075836	-0.8122169525150975	0.3207486786925705	0.2523126612157813	0.7545056535630822	-0.735000647649675	0.0639076838028765	-0.45878666117453104	0.8166681034181589	1.4568227220485905	0.2750030134975203	-0.7591811618429536	-0.5117686459591744	-0.5228011591034759	-0.25240469806426125	0.38028945978117845	0.34711719596311913	-0.2449622370934483	-0.2400882601073775	-0.2565679042840555	0.2752749511141879	-0.8874359947307545	-0.6492208795319814	-0.9718444674202827	0.6720641969440575	-1.0504063310203082	0.20860955689206917	-0.23821574348513883	-0.6726546761206897	0.280656025103642	-0.22592946287731547	-0.10777780355972262	0.4474086746056997	-0.02079277214328988	-7.216449660063518e-16	2.676244642563219e-15	-5.381979584218044e-16	3.3306690738754696e-16	-5.689893001203927e-16	-1.2490009027033011e-15	-1.734723475976807e-17	-1.5157146371347352e-15	-8.36136715420821e-16	-2.7131075164277263e-15	8.344019919448442e-16	1.5551795962132076e-15	6.826136877968736e-16	-2.2898349882893854e-16	7.389922007661198e-16	-9.506826749439146e-16	-3.165870343657673e-16
lcl|NC_071985.2_cds_XP_002809341.1_339	1.8503804380959268	-1.547447326508574	0.13957512751233936	-4.046302787118017	-1.1766135023129896	-0.8046683645023868	2.1218272652986214	-3.427687041572759	-0.5229613180777963	1.7291218152772674	0.08614485027159882	-1.5235991275718865	0.4419857988524209	0.37794678271243026	-0.02489195699690873	3.871995071461354e-4	-1.6017777731335054	-1.1835083771294872	1.5568843117501399	-2.03124974549396	0.018086424315537575	1.6661953209875306	1.9919193461020657	-0.5963996099463288	-3.9873297049486442	0.04391835860908387	0.619122593692433	-0.517472930016947	-0.1596192275646488	0.06698225513231601	1.355709315620328	-0.003554799018975638	0.20725592573807203	-1.3385743942332318	-0.961831956302919	-0.3375920579598552	0.6205428380771064	-1.003794331209093	0.6973143806758865	-0.69611005047472	0.781894065499591	-0.0674677995784711	0.04989676523785738	6.210310043996969e-16	3.5327643588267676e-15	7.228592724395355e-15	-2.7755575615628914e-16	-2.3592239273284576e-16	7.216449660063518e-16	-2.6229018956769323e-15	-3.7903707950093235e-16	1.7208456881689926e-15	-1.9845236565174673e-15	2.869232629265639e-15	4.377574691627473e-15	1.07032438467769e-15	-1.9186041644303486e-15	-1.5664552988070568e-15	-1.3229434908668125e-15	1.951563910473908e-17
lcl|NC_071985.2_cds_XP_054417408.1_340	2.674573597754698	1.2365199646101004	-2.654320236921701	0.9446123946147327	1.5938680763809834	1.3756123219222638	0.0735178935350759	0.028723932048935925	1.9247307961519817	-0.7613182556641154	0.7335341704745124	0.3383038937153591	0.26601680284036383	-0.006304538729177717	0.22656373027559168	1.4241527067424526	1.6488800284267664	-0.8985705122357885	0.4212166299879777	-0.2675098182901902	0.7384010605704463	-1.4017954345555563	-1.2930995827275864	-0.5410251083379989	-1.3618031919285967	0.5371284713918973	-0.42406460838162496	0.8420062963269994	-0.09474719017770916	0.40989404348371905	-0.3173466391732059	0.20805500769328628	-0.49923841991822016	0.8648900072905532	-1.1551308980018156	1.0190372767589229	-1.317593123277812	0.3807101086964293	0.630664657071406	0.29788470635152986	0.40802350775577606	-0.09890645573950567	-0.012781808973968856	1.6237011735142914e-15	1.4502288259166107e-15	-2.1614654510671016e-15	-1.6653345369377348e-16	-9.43689570931383e-16	-1.0547118733938987e-15	-1.609823385706477e-15	-2.0816681711721685e-17	1.1102230246251565e-16	-5.134781488891349e-16	1.1934897514720433e-15	1.061650767297806e-15	5.533767888366015e-16	4.996003610813204e-16	-6.175615574477433e-16	2.0491421059976034e-15	-1.1093556628871681e-15
lcl|NC_071985.2_cds_XP_024105171.2_353	3.909075452917179	1.0448860401491082	-2.552319304058968	0.36927796075100305	-0.8118721344947519	1.4959132727593965	2.803380073421617	-0.11045228999130592	0.2354161465664644	4.421230496693053	-1.4363680009650746	-0.49254152180722305	2.5456527912485885	0.2085653031201443	1.1257445098355912	0.33972279331620076	1.2897483312748959	-0.4424993417076327	-0.6146013551687672	0.0791839709034885	0.2835053667118899	0.19715987099611249	-0.5616717061174721	2.5819283208477053	0.16451108986219815	1.5131717289362652	-0.20674385619502775	0.6582920645775009	-0.20650932662924978	-0.1675739856058198	-1.387546207533387	1.0555099234690684	-0.4085128770622137	1.8020685508810412	0.8467943202851368	-1.9238020849036717	-0.3562546752095506	-0.5753873610028234	-0.9915756322319215	1.8527658335175228	0.19026765846650667	-0.6601811047551411	-6.108700496696433e-4	5.686423554251974e-15	4.669875597329565e-15	-1.5447712553573467e-15	-2.0539125955565396e-15	2.789435349370706e-15	-3.608224830031759e-16	-4.579669976578771e-16	1.7546727959505404e-15	-1.3079815008865125e-15	-3.8510861166685117e-16	-4.014150123410332e-15	1.6974269212433057e-15	-1.7616116898544476e-15	9.020562075079397e-17	1.465841337200402e-15	-1.0872379385684638e-15	-7.617604463883154e-16
