sequence	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53	PC54	PC55	PC56	PC57	PC58	PC59	PC60
lcl|NC_073249.2_cds_XP_034805406.1_287	0.026516142843603874	-1.3237165846663879	0.5698708100986156	2.5201418428153857	1.6053573301634871	-0.9913953052482981	1.7711930304866035	-0.8254373909549806	-0.2009575188556542	2.621581109740472	1.7167254719176244	-1.0292110633059015	-1.2407383583362888	1.1609403676267753	-1.4516762186193168	1.827387066102676	0.5836324742660305	0.5065413900403015	1.5366808753937262	-1.348988070429055	-1.1418180334656522	1.1566503396356214	-1.4915118751173593	-0.6443676172126689	-0.12305500581387746	-1.459310910012239	0.24866657164843192	0.4591934999289666	1.0922873076601052	-1.8200330493058732	0.4515639933666394	1.3293650013880574	1.093982919431007	-0.6080605290214385	-0.6639433435010078	0.05023729028285068	-1.2174799655661246	-0.9915552983379756	1.17150546574048	-2.268212979814921	-0.05474739818606571	-1.0994637004157388	-0.001908688908473846	0.026685515205772444	-1.3877787807814457e-16	-3.7816971776294395e-15	1.942890293094024e-16	6.036837696399289e-16	6.494804694057166e-15	6.022959908591474e-15	4.218847493575595e-15	8.881784197001252e-16	-3.2335245592207684e-15	-7.771561172376096e-16	3.0531133177191805e-16	4.718447854656915e-16	2.733924198139448e-15	-7.22078646875346e-16	-1.5265566588595902e-16	1.4805864867462049e-15
lcl|NC_073249.2_cds_XP_003824560.4_291	0.6014027051491728	-1.7918014731501442	-1.5308340332904473	-0.956527971430145	0.7142926536040642	0.7263122095869644	0.4606922564106535	-0.2162723446001877	-0.42972229817761437	1.9634419474502587	1.5410674962227402	-1.986241461242705	0.11299583297822104	-0.527965536988991	-1.5320134442143571	0.10189377339428136	1.0201076303931433	0.17564929855889094	1.1356193707583204	0.2255989231417326	0.5799206935588983	1.6525464724891386	0.5149823485982843	0.18955472218096786	-0.10984141007489467	-0.3123849736230889	-1.0023005552241453	-0.5684962384406128	-0.061372859578292416	0.6619705497379355	-0.5379818845871074	1.1066454886890622	0.2102962016438239	-0.29917651364225323	0.9955421843038365	-0.670796636166391	0.063943189628373	0.5271804876884061	-0.17656053387731774	0.16984084099221664	1.2100250725008554	-0.025070268253121315	-0.004973467557962827	-0.027104973584554964	8.673617379884035e-16	-1.3877787807814457e-17	-7.112366251504909e-16	5.048045315092509e-15	-3.066991105526995e-15	-3.7192471324942744e-15	-3.885780586188048e-16	-8.049116928532385e-16	1.6653345369377348e-16	-3.885780586188048e-16	-2.1337098754514727e-15	9.228728892196614e-16	4.649058915617843e-16	-1.9884267843384151e-16	6.886852199627924e-16	-1.262770270293867e-15
lcl|NC_073249.2_cds_XP_003824554.2_304	0.38364134225776647	-1.290199298312991	0.4082197368098985	-0.6577856962494031	2.1472420776779573	-1.434354518295259	1.294008371910472	-0.16925409661130503	1.390055687066094	0.5932931224096635	1.7707888475769833	-2.081964170329081	-2.2397062380010744	1.2468718153986325	-0.5097038760723364	-0.2852808528443507	-1.892521428512694	-0.8391458792766805	-0.5378119664829897	-0.6575224411594817	0.8373184903454404	0.15297697568170848	-1.642179651102622	-0.4529452096224501	0.623415360123459	0.335209353259703	0.11109747822315572	1.029516661806466	-0.4565405763368602	0.15597055848022937	0.4629889359945577	-0.05077347376666138	-0.22221517114716505	0.6447977608936857	0.894200676322747	-0.31910365694249804	-0.4643154774240966	0.8309315194760832	-0.13250207173823494	1.258588184994828	-1.3390662388124361	-1.3868199222805184	-0.02305231516369881	0.018316328385956683	-1.2784912017949068e-15	-5.2562121322097255e-15	4.079202253759462e-15	2.086872341600099e-15	-1.6878859421254333e-15	2.1545265571631944e-15	-2.9004576518332215e-15	7.216449660063518e-16	4.145989107584569e-16	4.996003610813204e-16	-1.457167719820518e-16	-9.020562075079397e-17	-9.939965517347105e-16	1.8742060854670672e-15	8.634586101674557e-16	-2.251942122361017e-15
lcl|NC_073249.2_cds_XP_057155832.1_305	0.06878746930127957	-0.14296831335082266	-0.01562716427885251	0.38984841813881027	-0.12419241464914682	0.04890394164645992	-0.6282046725028569	-0.009094643973983955	-0.010933845086776417	-0.3946256146512511	-1.3783862082070752	-0.092500584978815	-0.3540700821345562	0.3220247860834108	0.2873901494982562	0.6971680408907599	-0.08173402882591893	0.5523739562750968	-0.2548938982001328	0.2546697932173325	0.554376895267912	0.6748616330759294	-0.06419335333063346	-1.0090804621440608	0.20746077613218747	0.19658437430272702	0.15139313653071668	0.36230368019593295	-0.48143888744716856	0.8798918780275569	-0.6546883520558493	1.1051693635337254	-0.03998282919555475	0.4894217610785567	0.6310404762769257	0.0718718359173121	-0.4438081147479015	-0.042496814774325015	-0.1723060477936925	-0.09543404779280892	0.8844473857878258	0.10188882456933965	0.0032443121915224737	-0.013723327022469353	-6.609296443471635e-16	5.707240235963695e-16	1.3253287356462806e-15	6.6921294894495276e-15	-1.132774429812855e-15	-1.519617764955683e-15	-2.3592239273284576e-16	-1.2212453270876722e-15	3.2829641782861074e-16	-1.0096090630185017e-15	1.5343629145014859e-15	9.540979117872439e-17	-1.0408340855860843e-16	-6.822884271451279e-16	-1.235990476633475e-17	6.316019755814306e-16
lcl|NC_073249.2_cds_XP_054955650.1_325	0.04916838178811627	-0.846339767105031	0.3378822915884356	0.9538315447668754	0.05254920833627609	3.051314445240678	-1.002880017907852	1.7360389632206994	-1.6661465417183854	0.9581821891780895	1.95808605579764	-0.04696444270723581	1.5917445686820415	-0.4726489920466656	-1.6759492152716895	0.4107284237656732	0.06838751648686744	1.0206548399263153	0.09575340286045143	0.4405211388273336	0.19906027908712826	-0.8191350844657658	0.7828467322614103	1.6284579977363762	1.0791368733480946	-0.44276686730613146	0.24883694444139806	-0.8477174112468502	2.855409765659927	-0.8920551531827161	-0.8110005783526056	-0.655007262550774	1.967822516319581	0.07375699538349956	0.9750314221989618	-1.5850428817747615	-0.7758242880291129	0.036634950816230166	-0.3310113031046634	-0.17073494829200012	-0.026904746604861553	0.14066101938920794	-0.0015214324207895192	0.04242469059127639	1.8457457784393227e-15	6.314393452555578e-15	-3.681083216022785e-15	-2.123301534595612e-15	3.3306690738754696e-16	-5.10702591327572e-15	1.7763568394002505e-15	-8.604228440844963e-16	-5.447031714567174e-16	-3.0531133177191805e-16	2.456368441983159e-15	1.457167719820518e-16	1.547373340571312e-15	-5.69639821423884e-16	-4.163336342344337e-17	9.978996795556583e-16
lcl|NC_073249.2_cds_XP_054957063.2_340	1.3603473756118016	-4.357230864184146	-1.655606174903173	0.8367101136607659	-1.308402092095121	-2.462355245209634	0.8719336671649698	0.8661529414027733	3.012609027174555	2.4805975506351685	0.08757947767838696	1.7560886043591226	0.13880649827204566	0.4998279214762391	1.1055726849891814	-2.0572490660869036	-0.07475517137027557	-0.3640558600879313	2.1663979672255813	-0.40480682364558285	-1.1933092662065579	1.418349723831187	2.2336421653633045	0.6647654414559683	0.8908003819639139	1.8413387143900235	-0.7247353647937538	1.438153242805169	-0.5821550647114787	2.904356066480054	-0.09516121244916756	0.19060988414722402	-0.39518899672586644	-0.8737568532063803	-1.221360446111244	-0.08611074483206968	0.43456500226121436	1.2955968124489134	0.19389538484981073	0.3763659649264102	-0.9893284672172673	-1.7715743505518466	0.008027371619677282	0.017348906091862522	3.101685575046531e-15	3.4937330806172895e-15	-3.4382219293860317e-15	5.464378949326942e-15	-2.71657696337968e-15	-4.066191827689636e-15	2.7755575615628914e-16	-2.0539125955565396e-15	1.078998002057574e-15	2.498001805406602e-16	-1.7243151351209463e-15	1.817990202823694e-15	8.881784197001252e-16	-1.1978265601619853e-15	1.3530843112619095e-16	7.726024681131705e-16
lcl|NC_073249.2_cds_XP_008976439.2_351	1.6716757436432106	-3.30558863168581	-0.7512521938635253	1.2008533625443123	-0.7033150252944493	-1.6541315681616424	-0.1991196354711109	0.4191347750572503	1.5536688242603351	-0.5491845618001582	2.0481056102504143	2.1522407328182407	-0.37432745939613665	-0.5213305031138687	0.38917847089051827	1.983808585080435	0.7354878339587303	-2.335929719773805	-0.3880680997740086	-0.9028263148858675	-1.218053027443565	0.1521078228697238	2.841803956235111	-0.1320771780001871	0.5466793053787119	-0.5047455259120683	0.277704298667958	-0.3993009600924831	2.0117530390056277	-0.0979517971773613	-1.8603913981168294	-0.5254023259383906	-0.32057379444951895	-0.13037533910768886	-0.3190151914202015	-1.418912973297495	-0.6648391926113832	-0.5439784926336296	-1.0786834728847545	0.2532934474964057	0.5341468311418108	-0.023405530063737315	0.006787414002333736	0.004951455652432391	4.9682480351975755e-15	5.724587470723463e-16	-7.719519468096792e-15	-2.806782584130474e-15	-2.5604518505417673e-15	-2.55351295663786e-15	2.831068712794149e-15	2.0816681711721685e-15	-1.8596235662471372e-15	-9.43689570931383e-16	1.3739009929736312e-15	2.2898349882893854e-16	5.134781488891349e-16	-6.210310043996969e-16	-3.5388358909926865e-16	2.9566193243679706e-16
lcl|NC_073249.2_cds_XP_024783581.4_352	2.3331798482823936	1.837632327554704	-1.5045098691088723	0.21434690567719034	1.149643317957472	-0.867426425591642	0.8518545810113023	0.9317013113391388	-0.1366657962800071	0.6697014748115214	-0.7738435109399276	1.4395001198299995	0.46456607677938627	-0.642729887770257	-0.5473991972452396	-1.2520577706600662	0.9319626250882387	0.20559211159277846	-1.343384357809673	0.5674479795389035	-0.3170706311631049	-1.134772807632833	0.21695123700969807	0.28489690673481716	0.013904303585282619	-0.05045041495661014	0.4842182809746805	-0.25896521150398816	0.48296254426816576	-0.9418723352904327	-0.8375976086788142	-1.0493482666475171	-0.34415935507613926	-0.3503735809075032	0.6154663766290221	-0.15119417415279582	0.8626981004622634	-0.2683446606242328	-0.2428715448140308	0.21690796586865937	0.028939132012723138	-0.5612296711266175	3.5285520097023417e-4	-0.008946569930298482	1.8067145002298446e-15	1.1917550279960665e-15	-3.77042147503559e-15	-5.0649588689832825e-15	-4.336808689942018e-19	-2.035697999058783e-15	2.0816681711721685e-16	1.7069679003611782e-15	1.3595895242968226e-16	-7.28583859910259e-17	-1.4237742929079644e-15	-7.953707137353661e-16	1.231653667943533e-15	-1.379172926037342e-15	-1.3009341867653568e-15	5.10550803023424e-16
lcl|NC_073249.2_cds_XP_003824529.3_357	1.9106594846373601	-1.6045543573808714	-0.11436547306534264	-2.8332616265770656	0.44937971733889226	-5.004113082702317	2.73000006241144	-0.41186014698101375	-0.9183728990245211	1.6212271870936739	0.21564287163778081	0.3558660361867808	1.223746084929618	0.778495685589445	0.7383300495802756	-0.16869196933946062	-0.33888566868496794	-0.3361084973282831	1.2553874907681732	2.3209439873190036	0.3036885208932304	1.0962140647333012	-1.7482605412372296	-0.5732453698559513	-2.2120535961099184	-0.051442532602439583	1.7121852310779115	1.3387976939993256	-0.31490300652201314	1.4885050878100636	0.593864774310328	-0.09081460409561282	0.6900360629693036	1.3652115483736504	-0.2513173073260878	-0.3781286535571111	0.2895859972236505	-0.29758283989573087	-1.733592027168686	0.298621022137188	-1.0146532905710979	0.24684913686196253	-0.0034286878152252585	0.007644791307697593	-4.08006961549745e-15	-6.366435156834882e-15	3.011479954295737e-15	5.176414852314792e-15	-1.4085954624931674e-15	-3.885780586188048e-15	-6.661338147750939e-16	-3.774758283725532e-15	-1.349614864309956e-15	-9.159339953157541e-16	-6.245004513516506e-16	-1.6445178552260131e-15	-9.645062526431047e-16	-1.7201951668655013e-15	-1.4641066137244252e-15	1.6609977282477928e-16
lcl|NC_073249.2_cds_XP_034805002.3_358	2.1262533795349183	2.111425396510821	-2.2176758382862536	1.2633659725949615	1.3331673938953672	-0.06120482443569197	0.9441263563405604	-1.3397620536391077	-0.2469947740025957	-1.5243707916748357	-0.0065987472369012645	0.5685116530294736	-1.209070829386596	-1.029925056913801	-0.5052964596635836	2.313097588724885	-0.700070958632082	-0.9492630584906235	-0.4013912142972127	-0.08746216933445794	-0.46443391003748313	-0.7750894345057413	-1.31390202563939	-0.6041381239924936	0.3053727291392916	1.231155456733401	0.5324464628035084	0.5306042417108627	-0.3118925864351037	-0.8752203570003019	0.42940843714296506	-1.1613807935829392	-0.22190405487341763	0.8667231841197351	1.0474259727235036	0.4705895509937954	1.52904123770772	1.2279266425041921	0.2627937196312372	-0.23317461155022176	-0.2430535781446002	-0.10889826436473224	0.0014644846570714709	-0.006862684933359495	-7.216449660063518e-16	-4.3021142204224816e-16	-8.604228440844963e-16	-3.677613769070831e-15	-1.304512053934559e-15	1.9845236565174673e-15	-2.6645352591003757e-15	2.220446049250313e-16	-1.1796119636642288e-15	7.216449660063518e-16	9.71445146547012e-17	-1.429412144204889e-15	-1.0061396160665481e-15	1.3938503129473645e-15	-7.997075224253081e-16	2.474149357611921e-16
lcl|NC_073249.2_cds_XP_054958171.2_364	2.9755206450665326	1.7018794785503752	-2.7196335936523295	-1.1016584282234407	0.5880058483476347	0.36260590231731227	2.526275663511382	-0.07376901294663564	-2.146732652745217	1.6778780734142906	-2.6292285246272606	0.11204959407032682	-0.28975702407104864	-0.13937106801879634	-0.45698706110282705	1.18537219510935	1.019937419259317	-1.696455796073565	-1.1382105515941319	-0.9766091309693351	0.6171058262764554	-0.9430469246281582	0.6184888235360025	2.343964925997596	-0.4166588267395999	-1.3879101334292445	0.4784169097202528	1.2820128893966343	-0.7449611055045545	-1.1626195670032708	0.16692449028589132	-0.2914644582806414	-0.9796534269858048	1.451710267222498	-0.8678852787370152	0.660480963998003	-1.058701991171425	-1.1619698756425938	0.7113639474597153	-0.7776527405134885	0.7947598328873382	0.9074690645014037	0.020296101786561507	-0.01884215685307071	2.742597815519332e-15	9.185360805297194e-16	-5.04717795335452e-15	1.5525775109992423e-15	5.230191280070073e-15	1.56472057533108e-15	1.2073675392798577e-15	9.367506770274758e-16	-9.419548474554063e-16	1.582067810090848e-15	-6.453171330633722e-16	-1.1379786002407855e-15	-6.765421556309548e-16	-1.941751880812914e-15	1.577731001400906e-15	-2.603711517223939e-16
