chr	start	end	frame	filler	strand	chr	first_exon_start	last_exon_end	gene	transcript	exon_strand	exon_frame	exon_count	upstream_len_in_scfr	downstream_len_in_scfr	first_exon_number	last_exon_number	gene_tx_count	first_exon_tx_count	last_exon_tx_count	first_exon_order	last_exon_order	first_exon_sharing	last_exon_sharing	first_exon_splicing	last_exon_splicing	first_exon_overlap	last_exon_overlap	merged_txs
NC_073224.2	216042464	216042947	3	1	+	NC_073224.2	216042807	216042921	GALE	XM_019012633.3	+	3	1	343	26	8	8	8	8	8	middle	middle	1.000	1.000	constitutive	constitutive	114	114	4
NC_073224.2	216760493	216760751	-3	1	-	NC_073224.2	216760605	216760751	KDM1A	XM_004024869.4	-	3	1	0	112	18	18	4	4	4	middle	middle	1.000	1.000	constitutive	constitutive	146	146	2
NC_073224.2	216760493	216760751	-3	1	-	NC_073224.2	216760494	216760751	KDM1A	XM_055387459.2	-	3	2	0	1	19	20	4	4	2	middle	last	1.000	0.500	constitutive	alternative	146	32	2
NC_073224.2	218610483	218611413	1	1	+	NC_073224.2	218610802	218611146	ECE1	XM_031009776.3	+	1	2	319	267	1	2	3	1	3	first	middle	0.333	1.000	unique	constitutive	50	86	1
NC_073224.2	218610483	218611413	1	1	+	NC_073224.2	218611060	218611146	ECE1	XM_031009777.3	+	1	1	577	267	2	2	3	3	3	middle	middle	1.000	1.000	constitutive	constitutive	86	86	1
NC_073224.2	218610483	218611413	1	1	+	NC_073224.2	218611060	218611146	ECE1	XM_055387005.2	+	1	1	577	267	1	1	3	3	3	first	first	1.000	1.000	constitutive	constitutive	86	86	1
NC_073224.2	222924322	222925171	2	1	+	NC_073224.2	222924330	222924730	ATP13A2	XM_031013306.3	+	2	2	8	441	21	22	10	10	8	middle	middle	1.000	0.800	constitutive	alternative	160	116	8
NC_073224.2	222924322	222925171	2	1	+	NC_073224.2	222924330	222924490	ATP13A2	XM_031013326.3	+	2	1	8	681	21	21	10	10	10	middle	middle	1.000	1.000	constitutive	constitutive	160	160	2
NC_073224.2	228564476	228565184	-3	1	-	NC_073224.2	228564477	228564564	MIIP	XM_055384614.2	-	3	1	620	1	10	10	8	2	2	last	last	0.250	0.250	alternative	alternative	87	87	2
NC_073224.2	228564476	228565184	-3	1	-	NC_073224.2	228564702	228564839	MIIP	XM_055384621.2	-	3	1	345	226	8	8	8	4	4	middle	middle	0.500	0.500	alternative	alternative	137	137	4
NC_073224.2	234381724	234382117	-1	1	-	NC_073224.2	234381800	234382069	HES3	XM_031001215.3	-	1	2	48	76	1	2	2	1	1	first	middle	0.500	0.500	unique	unique	62	95	1
NC_073224.2	234381724	234382117	-1	1	-	NC_073224.2	234381800	234381880	HES3	XM_055383326.2	-	1	1	237	76	1	1	2	1	1	first	first	0.500	0.500	unique	unique	80	80	1
NC_073224.2	234477181	234477838	2	1	+	NC_073224.2	234477279	234477445	CHD5	XM_031013331.3	+	2	1	98	393	8	8	4	3	3	middle	middle	0.750	0.750	alternative	alternative	166	166	3
NC_073224.2	234477181	234477838	2	1	+	NC_073224.2	234477616	234477811	CHD5	XM_055382883.2	+	2	1	435	27	4	4	4	1	1	middle	middle	0.250	0.250	unique	unique	195	195	1
NC_073224.2	238664163	238664766	-2	1	-	NC_073224.2	238664164	238664654	PRXL2B	XM_031007090.3	-	2	2	112	1	6	7	12	4	1	middle	last	0.333	0.083	alternative	unique	118	38	1
NC_073224.2	238664163	238664766	-2	1	-	NC_073224.2	238664536	238664654	PRXL2B	XM_031007091.3	-	2	1	112	373	6	6	12	4	4	middle	middle	0.333	0.333	alternative	alternative	118	118	3
NC_073224.2	238664163	238664766	-2	1	-	NC_073224.2	238664536	238664622	PRXL2B	XM_031007095.3	-	2	1	144	373	6	6	12	2	2	middle	middle	0.167	0.167	alternative	alternative	86	86	2
NC_073224.2	239331275	239331707	3	1	+	NC_073224.2	239331336	239331470	CFAP74	XM_055382619.2	+	3	1	61	237	37	37	7	7	7	middle	middle	1.000	1.000	constitutive	constitutive	134	134	5
NC_073224.2	239331275	239331707	3	1	+	NC_073224.2	239331336	239331707	CFAP74	XM_055382653.2	+	3	2	61	0	37	38	7	7	2	middle	last	1.000	0.286	constitutive	alternative	134	32	2
NC_073224.2	239575644	239576442	-2	1	-	NC_073224.2	239575689	239576080	MIB2	XM_055382246.2	-	2	2	362	45	5	6	19	19	12	middle	middle	1.000	0.632	constitutive	alternative	106	194	12
NC_073224.2	239575644	239576442	-2	1	-	NC_073224.2	239575974	239576080	MIB2	XM_055382303.2	-	2	1	362	330	5	5	19	19	19	middle	middle	1.000	1.000	constitutive	constitutive	106	106	7
NC_073224.2	239902760	239903378	3	1	+	NC_073224.2	239902969	239903067	ACAP3	XM_063703455.1	+	3	1	209	311	20	20	4	2	2	middle	middle	0.500	0.500	alternative	alternative	98	98	2
NC_073224.2	239902760	239903378	3	1	+	NC_073224.2	239903157	239903378	ACAP3	XM_063703461.1	+	3	1	397	0	20	20	4	1	1	last	last	0.250	0.250	unique	unique	221	221	1
NC_073224.2	239992123	239992879	2	1	+	NC_073224.2	239992758	239992879	TNFRSF18	XM_055381937.2	+	2	1	635	0	5	5	3	1	1	last	last	0.333	0.333	unique	unique	121	121	1
NC_073224.2	239992123	239992879	2	1	+	NC_073224.2	239992209	239992692	TNFRSF18	XM_055381940.2	+	2	2	86	187	3	4	3	1	1	middle	middle	0.333	0.333	unique	unique	130	202	1
NC_073224.2	240237736	240238180	-1	1	-	NC_073224.2	240237918	240238099	KLHL17	XM_055381745.2	-	1	1	81	182	11	11	7	4	4	middle	middle	0.571	0.571	alternative	alternative	181	181	4
NC_073224.2	240237736	240238180	-1	1	-	NC_073224.2	240237737	240237745	KLHL17	XM_055381756.2	-	1	1	435	1	11	11	7	2	2	last	last	0.286	0.286	alternative	alternative	8	8	2
NC_073224.2	29071275	29071869	-2	1	-	NC_073224.2	29071440	29071626	LOC129531982	XM_055379767.2	-	2	1	243	165	19	19	4	2	2	middle	middle	0.500	0.500	alternative	alternative	186	186	2
NC_073224.2	29071275	29071869	-2	1	-	NC_073224.2	29071276	29071626	LOC129531982	XM_063708056.1	-	2	2	243	1	19	20	4	1	2	middle	last	0.250	0.500	unique	alternative	152	38	1
NC_073224.2	29071275	29071869	-2	1	-	NC_073224.2	29071276	29071314	LOC129531982	XM_063708057.1	-	2	1	555	1	19	19	4	2	2	last	last	0.500	0.500	alternative	alternative	38	38	1
NC_073224.2	50740963	50741431	2	1	+	NC_073224.2	50741089	50741230	CTSE	XM_004028273.5	+	2	1	126	201	7	7	2	1	1	middle	middle	0.500	0.500	unique	unique	141	141	1
NC_073224.2	50740963	50741431	2	1	+	NC_073224.2	50741332	50741430	CTSE	XM_004028274.5	+	2	1	369	1	7	7	2	1	1	middle	middle	0.500	0.500	unique	unique	98	98	1
NC_073224.2	52564002	52564479	1	1	+	NC_073224.2	52564169	52564479	KISS1	XM_004028221.4	+	1	1	167	0	2	2	2	2	2	last	last	1.000	1.000	constitutive	constitutive	310	310	1
NC_073224.2	52564002	52564479	1	1	+	NC_073224.2	52564024	52564479	KISS1	XM_055368943.2	+	1	2	22	0	1	2	2	1	2	first	last	0.500	1.000	unique	constitutive	45	310	1
NC_073224.2	99307984	99308383	2	1	+	NC_073224.2	99308115	99308146	FCRL5	XM_004027012.5	+	2	1	131	237	16	16	2	1	1	middle	middle	0.500	0.500	unique	unique	31	31	1
NC_073224.2	99307984	99308383	2	1	+	NC_073224.2	99308224	99308383	FCRL5	XM_019024920.4	+	2	1	240	0	17	17	2	1	1	last	last	0.500	0.500	unique	unique	159	159	1
NC_073227.2	10386625	10387273	2	1	+	NC_073227.2	10386817	10386922	FGFR3	XM_031010317.3	+	2	1	192	351	16	16	15	12	12	middle	middle	0.800	0.800	alternative	alternative	105	105	12
NC_073227.2	10386625	10387273	2	1	+	NC_073227.2	10387101	10387273	FGFR3	XM_055384343.2	+	2	1	476	0	16	16	15	1	1	last	last	0.067	0.067	unique	unique	172	172	1
NC_073227.2	10386625	10387273	2	1	+	NC_073227.2	10387104	10387273	FGFR3	XM_055384344.2	+	2	1	479	0	16	16	15	2	2	last	last	0.133	0.133	alternative	alternative	169	169	2
NC_073227.2	119293514	119294519	3	1	+	NC_073227.2	119293941	119294054	METAP1	XM_031010307.3	+	3	1	427	465	1	1	6	5	5	first	first	0.833	0.833	alternative	alternative	113	113	5
NC_073227.2	119293514	119294519	3	1	+	NC_073227.2	119294079	119294519	LOC129533045	XM_055384691.2	+	3	1	565	0	1	1	1	1	1	first	first	1.000	1.000	constitutive	constitutive	440	440	1
NC_073227.2	148083329	148083584	-2	1	-	NC_073227.2	148083428	148083531	MFSD8	XM_031010355.3	-	2	1	53	99	10	10	8	7	7	middle	middle	0.875	0.875	alternative	alternative	103	103	7
NC_073227.2	148083329	148083584	-2	1	-	NC_073227.2	148083330	148083339	MFSD8	XM_055385332.2	-	2	1	245	1	9	9	8	1	1	last	last	0.125	0.125	unique	unique	9	9	1
NC_073227.2	179850785	179851220	3	1	+	NC_073227.2	179850830	179850930	FNIP2	XM_004040572.5	+	3	1	45	290	6	6	8	8	8	middle	middle	1.000	1.000	constitutive	constitutive	100	100	3
NC_073227.2	179850785	179851220	3	1	+	NC_073227.2	179850830	179851194	FNIP2	XM_019025683.4	+	3	2	45	26	6	7	8	8	5	middle	middle	1.000	0.625	constitutive	alternative	100	89	5
NC_073228.2	10250435	10250837	-1	1	-	NC_073228.2	10250520	10250819	HGS	XM_019027408.3	-	1	2	18	85	13	14	3	3	2	middle	middle	1.000	0.667	constitutive	alternative	143	59	2
NC_073228.2	10250435	10250837	-1	1	-	NC_073228.2	10250676	10250819	HGS	XM_019027410.4	-	1	1	18	241	13	13	3	3	3	middle	middle	1.000	1.000	constitutive	constitutive	143	143	1
NC_073228.2	10721312	10722215	3	1	+	NC_073228.2	10721542	10722214	TEPSIN	XM_055389461.2	+	3	2	230	1	8	9	7	5	7	middle	middle	0.714	1.000	alternative	constitutive	203	174	5
NC_073228.2	10721312	10722215	3	1	+	NC_073228.2	10722040	10722214	TEPSIN	XM_055389466.2	+	3	1	728	1	8	8	7	7	7	middle	middle	1.000	1.000	constitutive	constitutive	174	174	2
NC_073228.2	136182981	136183635	1	1	+	NC_073228.2	136183029	136183634	PDLIM4	XM_004042467.5	+	1	2	48	1	5	6	2	2	1	middle	middle	1.000	0.500	constitutive	unique	163	117	1
NC_073228.2	136182981	136183635	1	1	+	NC_073228.2	136183029	136183192	PDLIM4	XM_004042468.5	+	1	1	48	443	5	5	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	163	163	1
NC_073228.2	138015121	138016258	2	1	+	NC_073228.2	138015371	138016070	TCF7	XM_031010686.3	+	2	2	250	188	1	2	10	9	10	first	middle	0.900	1.000	alternative	constitutive	467	66	9
NC_073228.2	138015121	138016258	2	1	+	NC_073228.2	138016004	138016070	TCF7	XM_031010689.3	+	2	1	883	188	2	2	10	10	10	middle	middle	1.000	1.000	constitutive	constitutive	66	66	1
NC_073228.2	17102472	17102904	1	1	+	NC_073228.2	17102732	17102829	FDXR	XM_004040941.4	+	1	1	260	75	2	2	6	5	5	middle	middle	0.833	0.833	alternative	alternative	97	97	5
NC_073228.2	17102472	17102904	1	1	+	NC_073228.2	17102549	17102829	FDXR	XM_004040944.4	+	1	2	77	75	2	3	6	1	1	middle	middle	0.167	0.167	unique	unique	118	71	1
NC_073228.2	183598363	183598690	-2	1	-	NC_073228.2	183598375	183598617	HNRNPH1	XM_019027210.4	-	2	2	73	12	9	10	13	10	8	middle	middle	0.769	0.615	alternative	alternative	59	89	8
NC_073228.2	183598363	183598690	-2	1	-	NC_073228.2	183598528	183598617	HNRNPH1	XM_031011339.3	-	2	1	73	165	9	9	13	3	3	middle	middle	0.231	0.231	alternative	alternative	89	89	3
NC_073228.2	183598363	183598690	-2	1	-	NC_073228.2	183598405	183598617	HNRNPH1	XM_055386488.2	-	2	2	73	42	9	10	13	10	2	middle	middle	0.769	0.154	alternative	alternative	59	59	2
NC_073228.2	41406403	41406943	-2	1	-	NC_073228.2	41406692	41406869	ABCC3	XM_004041372.5	-	2	1	74	289	9	9	2	1	1	middle	middle	0.500	0.500	unique	unique	177	177	1
NC_073228.2	41406403	41406943	-2	1	-	NC_073228.2	41406439	41406600	ABCC3	XM_063706265.1	-	2	1	343	36	4	4	2	1	1	middle	middle	0.500	0.500	unique	unique	161	161	1
NC_073228.2	47942679	47943243	1	1	+	NC_073228.2	47942705	47943138	SLC25A39	XM_004041567.4	+	1	2	26	105	3	4	6	2	2	middle	middle	0.333	0.333	alternative	alternative	44	109	1
NC_073228.2	47942679	47943243	1	1	+	NC_073228.2	47942705	47943138	SLC25A39	XM_004041568.5	+	1	2	26	105	3	4	6	2	1	middle	middle	0.333	0.167	alternative	unique	44	133	1
NC_073228.2	47942679	47943243	1	1	+	NC_073228.2	47943029	47943138	SLC25A39	XM_004041569.4	+	1	1	350	105	3	3	6	2	2	middle	middle	0.333	0.333	alternative	alternative	109	109	1
NC_073228.2	49709269	49710250	-2	1	-	NC_073228.2	49709539	49710190	RAMP2	XM_004041632.4	-	2	2	60	270	1	2	3	1	3	first	middle	0.333	1.000	unique	constitutive	96	65	1
NC_073228.2	49709269	49710250	-2	1	-	NC_073228.2	49709539	49709604	RAMP2	XM_019028589.3	-	2	1	646	270	2	2	3	3	3	middle	middle	1.000	1.000	constitutive	constitutive	65	65	2
NC_073228.2	49805625	49806408	-3	1	-	NC_073228.2	49805668	49806231	TUBG2	XM_019026757.3	-	3	2	177	43	9	10	4	2	4	middle	middle	0.500	1.000	alternative	constitutive	149	152	2
NC_073228.2	49805625	49806408	-3	1	-	NC_073228.2	49805668	49805820	TUBG2	XM_019026759.3	-	3	1	588	43	9	9	4	4	4	middle	middle	1.000	1.000	constitutive	constitutive	152	152	2
NC_073228.2	52439435	52439849	3	1	+	NC_073228.2	52439713	52439824	MED24	XM_019026884.3	+	3	1	278	25	8	8	24	24	24	middle	middle	1.000	1.000	constitutive	constitutive	111	111	22
NC_073228.2	52439435	52439849	3	1	+	NC_073228.2	52439445	52439824	MED24	XM_055388217.2	+	3	2	10	25	1	2	24	2	24	first	middle	0.083	1.000	alternative	constitutive	81	111	2
NC_073228.2	52767807	52769355	-3	1	-	NC_073228.2	52767864	52769027	ERBB2	XM_004041820.4	-	3	4	328	57	4	7	6	5	5	middle	middle	0.833	0.833	alternative	alternative	134	141	5
NC_073228.2	52767807	52769355	-3	1	-	NC_073228.2	52767864	52767921	ERBB2	XM_055388201.2	-	3	1	1434	57	1	1	6	1	1	first	first	0.167	0.167	unique	unique	57	57	1
NC_073228.2	52820046	52820454	-3	1	-	NC_073228.2	52820089	52820340	STARD3	XM_004041813.4	-	3	2	114	43	3	4	14	14	10	middle	middle	1.000	0.714	constitutive	alternative	77	53	10
NC_073228.2	52820046	52820454	-3	1	-	NC_073228.2	52820263	52820340	STARD3	XM_055388241.2	-	3	1	114	217	3	3	14	14	14	middle	middle	1.000	1.000	constitutive	constitutive	77	77	4
NC_073228.2	56312381	56313185	-1	1	-	NC_073228.2	56312610	56312975	DHRS11	XM_004041873.5	-	1	2	210	229	5	6	2	1	2	middle	middle	0.500	1.000	unique	constitutive	92	65	1
NC_073228.2	56312381	56313185	-1	1	-	NC_073228.2	56312610	56312675	DHRS11	XM_019027191.4	-	1	1	510	229	5	5	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	65	65	1
NC_073228.2	63487531	63488113	-2	1	-	NC_073228.2	63487573	63488071	ANKRD13B	XM_031011287.3	-	2	3	42	42	2	4	5	4	2	middle	middle	0.800	0.400	alternative	alternative	135	45	2
NC_073228.2	63487531	63488113	-2	1	-	NC_073228.2	63487573	63488071	ANKRD13B	XM_055388595.2	-	2	2	42	42	2	3	5	4	2	middle	middle	0.800	0.400	alternative	alternative	135	254	2
NC_073228.2	63487531	63488113	-2	1	-	NC_073228.2	63487573	63487597	ANKRD13B	XM_063705857.1	-	2	1	516	42	1	1	5	1	1	first	first	0.200	0.200	unique	unique	24	24	1
NC_073228.2	80745088	80745706	-2	1	-	NC_073228.2	80745106	80745422	LOC101129411	XM_019028502.4	-	2	2	284	18	8	9	6	5	4	middle	middle	0.833	0.667	alternative	alternative	97	113	4
NC_073228.2	80745088	80745706	-2	1	-	NC_073228.2	80745106	80745275	LOC101129411	XM_055385952.2	-	2	1	431	18	8	8	6	1	1	middle	middle	0.167	0.167	unique	unique	169	169	1
NC_073228.2	80745088	80745706	-2	1	-	NC_073228.2	80745325	80745422	LOC101129411	XM_055385953.2	-	2	1	284	237	8	8	6	5	5	middle	middle	0.833	0.833	alternative	alternative	97	97	1
NC_073228.2	9931451	9932126	3	1	+	NC_073228.2	9931613	9932125	DUS1L	XM_004040799.5	+	3	2	162	1	6	7	4	3	3	middle	middle	0.750	0.750	alternative	alternative	103	144	3
NC_073228.2	9931451	9932126	3	1	+	NC_073228.2	9931613	9931777	DUS1L	XM_063705996.1	+	3	1	162	349	6	6	4	1	1	middle	middle	0.250	0.250	unique	unique	164	164	1
NC_073228.2	9973747	9974407	2	1	+	NC_073228.2	9973953	9974137	CENPX	XM_055389394.2	+	2	1	206	270	3	3	21	6	6	middle	middle	0.286	0.286	alternative	alternative	184	184	6
NC_073228.2	9973747	9974407	2	1	+	NC_073228.2	9973953	9974407	CENPX	XM_055389399.2	+	2	2	206	0	3	4	21	7	4	middle	last	0.333	0.190	alternative	alternative	53	139	2
NC_073228.2	9973747	9974407	2	1	+	NC_073228.2	9973953	9974356	CENPX	XM_055389400.2	+	2	2	206	51	3	4	21	7	5	middle	middle	0.333	0.238	alternative	alternative	53	88	3
NC_073228.2	9973747	9974407	2	1	+	NC_073228.2	9973953	9974341	CENPX	XM_055389401.2	+	2	2	206	66	3	4	21	7	4	middle	middle	0.333	0.190	alternative	alternative	53	73	2
NC_073228.2	9973747	9974407	2	1	+	NC_073228.2	9974268	9974356	CENPX	XM_055389403.2	+	2	1	521	51	3	3	21	5	5	middle	middle	0.238	0.238	alternative	alternative	88	88	2
NC_073228.2	9973747	9974407	2	1	+	NC_073228.2	9974268	9974341	CENPX	XM_055389405.2	+	2	1	521	66	3	3	21	4	4	middle	middle	0.190	0.190	alternative	alternative	73	73	2
NC_073228.2	9973747	9974407	2	1	+	NC_073228.2	9974268	9974407	CENPX	XM_063705743.1	+	2	1	521	0	3	3	21	4	4	last	last	0.190	0.190	alternative	alternative	139	139	2
NC_073228.2	9974225	9974441	3	1	+	NC_073228.2	9974268	9974356	CENPX	XM_055389394.2	+	3	1	43	85	4	4	21	5	5	middle	middle	0.238	0.238	alternative	alternative	88	88	5
NC_073228.2	9974225	9974441	3	1	+	NC_073228.2	9974430	9974441	CENPX	XM_055389400.2	+	3	1	205	0	5	5	21	9	9	last	last	0.429	0.429	alternative	alternative	11	11	9
NC_073228.2	9974225	9974441	3	1	+	NC_073228.2	9974268	9974341	CENPX	XM_063705742.1	+	3	1	43	100	4	4	21	1	1	middle	middle	0.048	0.048	unique	unique	73	73	1
NC_073228.2	99883828	99884542	2	1	+	NC_073228.2	99884057	99884458	RHOBTB3	XM_004042285.5	+	2	2	229	84	1	2	7	4	7	first	middle	0.571	1.000	alternative	constitutive	1	225	4
NC_073228.2	99883828	99884542	2	1	+	NC_073228.2	99884233	99884458	RHOBTB3	XM_055387175.2	+	2	1	405	84	2	2	7	7	7	middle	middle	1.000	1.000	constitutive	constitutive	225	225	3
NC_073229.2	48846752	48847190	-1	1	-	NC_073229.2	48846756	48847161	CCHCR1	XM_004043614.5	-	1	2	29	4	5	6	19	19	17	middle	middle	1.000	0.895	constitutive	alternative	135	110	17
NC_073229.2	48846752	48847190	-1	1	-	NC_073229.2	48847026	48847161	CCHCR1	XM_055389962.2	-	1	1	29	274	6	6	19	19	19	middle	middle	1.000	1.000	constitutive	constitutive	135	135	2
NC_073229.2	49315231	49315708	-2	1	-	NC_073229.2	49315232	49315479	LOC101138215	XM_031012050.3	-	2	2	229	1	2	3	2	2	1	middle	last	1.000	0.500	constitutive	unique	125	19	1
NC_073229.2	49315231	49315708	-2	1	-	NC_073229.2	49315354	49315479	LOC101138215	XM_031012051.3	-	2	1	229	123	2	2	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	125	125	1
NC_073229.2	49327225	49327621	2	1	+	NC_073229.2	49327497	49327595	MPIG6B	XM_004043700.5	+	2	1	272	26	5	5	5	2	2	middle	middle	0.400	0.400	alternative	alternative	98	98	2
NC_073229.2	49327225	49327621	2	1	+	NC_073229.2	49327338	49327378	MPIG6B	XM_004043701.5	+	2	1	113	243	3	3	5	1	1	middle	middle	0.200	0.200	unique	unique	40	40	1
NC_073229.2	49547465	49547987	3	1	+	NC_073229.2	49547676	49547978	C2	XM_019028977.4	+	3	2	211	9	16	17	8	8	6	middle	middle	1.000	0.750	constitutive	alternative	126	49	6
NC_073229.2	49547465	49547987	3	1	+	NC_073229.2	49547676	49547802	C2	XM_055390082.2	+	3	1	211	185	17	17	8	8	8	middle	middle	1.000	1.000	constitutive	constitutive	126	126	2
NC_073229.2	52845854	52846562	3	1	+	NC_073229.2	52845870	52846040	ANKS1A	XM_031011969.3	+	3	1	16	522	23	23	15	15	15	middle	middle	1.000	1.000	constitutive	constitutive	170	170	9
NC_073229.2	52845854	52846562	3	1	+	NC_073229.2	52845870	52846472	ANKS1A	XM_055390220.2	+	3	2	16	90	24	25	15	15	6	middle	middle	1.000	0.400	constitutive	alternative	170	98	6
NC_073229.2	61245211	61245613	2	1	+	NC_073229.2	61245289	61245434	ABCC10	XM_004044064.5	+	2	1	78	179	17	17	14	11	11	middle	middle	0.786	0.786	alternative	alternative	145	145	11
NC_073229.2	61245211	61245613	2	1	+	NC_073229.2	61245289	61245612	ABCC10	XM_063707144.1	+	2	2	78	1	18	19	14	1	1	middle	middle	0.071	0.071	unique	unique	129	97	1
NC_073230.2	12220119	12221076	1	1	+	NC_073230.2	12220876	12221020	AP5Z1	XM_004045052.5	+	1	1	757	56	4	4	3	2	2	middle	middle	0.667	0.667	alternative	alternative	144	144	1
NC_073230.2	12220119	12221076	1	1	+	NC_073230.2	12220294	12221020	AP5Z1	XM_055346440.2	+	1	2	175	56	1	2	3	1	2	first	middle	0.333	0.667	unique	alternative	233	144	1
NC_073230.2	12220119	12221076	1	1	+	NC_073230.2	12220978	12221020	AP5Z1	XM_055346441.2	+	1	1	859	56	1	1	3	1	1	first	first	0.333	0.333	unique	unique	42	42	1
NC_073230.2	160205193	160206132	-3	1	-	NC_073230.2	160205450	160205578	WDR86	XM_019031332.4	-	3	1	554	257	5	5	14	1	1	middle	middle	0.071	0.071	unique	unique	128	128	1
NC_073230.2	160205193	160206132	-3	1	-	NC_073230.2	160205194	160205578	WDR86	XM_031012845.3	-	3	1	554	1	5	5	14	2	2	last	last	0.143	0.143	alternative	alternative	384	384	2
NC_073230.2	160205193	160206132	-3	1	-	NC_073230.2	160205712	160205815	WDR86	XM_031012849.3	-	3	1	317	519	5	5	14	5	5	middle	middle	0.357	0.357	alternative	alternative	103	103	5
