chr	start	end	frame	filler	strand	chr	first_exon_start	last_exon_end	gene	transcript	exon_strand	exon_frame	exon_count	upstream_len_in_scfr	downstream_len_in_scfr	first_exon_number	last_exon_number	gene_tx_count	first_exon_tx_count	last_exon_tx_count	first_exon_order	last_exon_order	first_exon_sharing	last_exon_sharing	first_exon_splicing	last_exon_splicing	first_exon_overlap	last_exon_overlap	merged_txs
NC_071985.2	1910050	1910374	2	1	+	NC_071985.2	1910066	1910374	LINC02897	XM_054549871.2	+	2	2	16	0	4	6	1	1	1	middle	last	1.000	1.000	constitutive	constitutive	149	58	1
NC_071985.2	193197553	193197775	2	1	+	NC_071985.2	193197584	193197766	COL9A2	XM_024251520.3	+	2	2	31	9	3	4	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	35	62	1
NC_071985.2	193200221	193200596	3	1	+	NC_071985.2	193200276	193200491	COL9A2	XM_024251520.3	+	3	2	55	105	9	10	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	53	47	1
NC_071985.2	193207439	193207835	3	1	+	NC_071985.2	193207467	193207676	COL9A2	XM_024251520.3	+	3	2	28	159	23	24	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	53	71	1
NC_071985.2	195808329	195808776	1	1	+	NC_071985.2	195808356	195808687	EPHA10	XM_024232733.3	+	1	2	27	89	9	10	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	61	125	2
NC_071985.2	197223243	197224614	-3	1	-	NC_071985.2	197223245	197224598	SH3D21	XM_009252503.3	-	3	2	16	2	13	14	4	4	4	middle	middle	1.000	1.000	constitutive	constitutive	94	1120	4
NC_071985.2	197363400	197364345	-3	1	-	NC_071985.2	197363401	197363990	MAP7D1	XM_024248528.3	-	3	3	355	1	15	17	14	14	14	middle	last	1.000	1.000	constitutive	constitutive	90	7	14
NC_071985.2	200676331	200676952	-2	1	-	NC_071985.2	200676332	200676667	HPCA	XM_024235966.2	-	2	2	285	1	2	3	2	2	2	middle	last	1.000	1.000	constitutive	constitutive	105	94	2
NC_071985.2	200796099	200798931	-3	1	-	NC_071985.2	200796135	200798903	NHSL3	XM_003775747.5	-	3	2	28	36	5	6	3	3	3	middle	middle	1.000	1.000	constitutive	constitutive	113	2561	3
NC_071985.2	201779229	201779820	1	1	+	NC_071985.2	201779395	201779728	SPOCD1	XM_024239068.3	+	1	2	166	92	4	5	9	9	9	middle	middle	1.000	1.000	constitutive	constitutive	125	54	9
NC_071985.2	201837778	201838390	2	1	+	NC_071985.2	201837867	201838219	ADGRB2	NM_001132773.1	+	2	2	89	171	7	8	15	15	15	middle	middle	1.000	1.000	constitutive	constitutive	101	106	15
NC_071985.2	201839028	201839739	1	1	+	NC_071985.2	201839053	201839668	ADGRB2	NM_001132773.1	+	1	3	25	71	9	11	15	15	15	middle	middle	1.000	1.000	constitutive	constitutive	194	108	15
NC_071985.2	201994725	201995247	-3	1	-	NC_071985.2	201994768	201995222	TINAGL1	XM_002811138.5	-	3	2	25	43	6	7	3	3	3	middle	middle	1.000	1.000	constitutive	constitutive	150	189	3
NC_071985.2	205388557	205389115	-2	1	-	NC_071985.2	205388579	205389088	SESN2	NM_001131848.1	-	2	2	27	22	4	5	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	182	212	1
NC_071985.2	205422978	205423281	-3	1	-	NC_071985.2	205422980	205423248	ATP5IF1	NM_001131154.2	-	3	2	33	2	1	2	1	1	1	first	middle	1.000	1.000	constitutive	constitutive	86	91	1
NC_071985.2	206302908	206303370	1	1	+	NC_071985.2	206302939	206303369	MAP3K6	XM_002811204.5	+	1	2	31	1	20	21	6	6	6	middle	middle	1.000	1.000	constitutive	constitutive	192	138	6
NC_071985.2	207469389	207469848	-3	1	-	NC_071985.2	207469503	207469757	CNKSR1	XM_054539763.2	-	3	2	91	114	18	19	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	61	99	2
NC_071985.2	207474037	207474559	-2	1	-	NC_071985.2	207474039	207474445	CNKSR1	XM_054539763.2	-	2	2	114	2	9	10	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	101	70	2
NC_071985.2	207491968	207492421	2	1	+	NC_071985.2	207492041	207492333	C1H1orf232	XM_024245124.2	+	2	2	73	88	2	3	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	83	97	1
NC_071985.2	210136521	210137238	1	1	+	NC_071985.2	210136538	210137146	ASAP3	XM_024234130.3	+	1	3	17	92	20	22	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	67	195	2
NC_071985.2	210990207	210990735	-3	1	-	NC_071985.2	210990233	210990660	EPHA8	XM_024231003.2	-	3	2	75	26	14	15	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	149	190	1
NC_071985.2	210993465	210994239	-3	1	-	NC_071985.2	210993532	210994064	EPHA8	XM_024231003.2	-	3	2	175	67	11	12	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	185	61	1
NC_071985.2	211567887	211569588	1	1	+	NC_071985.2	211568083	211569074	LOC134759804	XM_063714477.1	+	1	2	196	514	1	2	1	1	1	first	middle	1.000	1.000	constitutive	constitutive	383	421	1
NC_071985.2	211750123	211750741	2	1	+	NC_071985.2	211750247	211750651	HSPG2	XM_024250648.3	+	2	2	124	90	60	61	7	7	7	middle	middle	1.000	1.000	constitutive	constitutive	135	151	7
NC_071985.2	211766852	211767458	3	1	+	NC_071985.2	211766970	211767317	HSPG2	XM_024250648.3	+	3	2	118	141	83	84	7	7	7	middle	middle	1.000	1.000	constitutive	constitutive	99	109	7
NC_071985.2	211769922	211770609	1	1	+	NC_071985.2	211770106	211770502	HSPG2	XM_024250648.3	+	1	2	184	107	89	90	7	7	7	middle	middle	1.000	1.000	constitutive	constitutive	171	122	7
NC_071985.2	211773697	211774228	2	1	+	NC_071985.2	211773919	211774227	HSPG2	XM_024250648.3	+	2	2	222	1	93	94	7	7	3	middle	middle	1.000	0.429	constitutive	alternative	78	70	3
NC_071985.2	211773697	211774228	2	1	+	NC_071985.2	211773919	211774227	HSPG2	XM_054546725.2	+	2	2	222	1	93	94	7	7	4	middle	middle	1.000	0.571	constitutive	alternative	78	106	4
NC_071985.2	21232800	21233406	-3	1	-	NC_071985.2	21232845	21233321	OBSCN	XM_054518750.2	-	3	2	85	45	108	109	20	17	17	middle	middle	0.850	0.850	alternative	alternative	122	170	17
NC_071985.2	21240065	21240704	-1	1	-	NC_071985.2	21240067	21240626	OBSCN	XM_054518750.2	-	1	2	78	2	98	99	20	18	18	middle	middle	0.900	0.900	alternative	alternative	77	172	18
NC_071985.2	21241776	21243021	-3	1	-	NC_071985.2	21241796	21242897	OBSCN	XM_054518750.2	-	3	3	124	20	93	96	20	18	18	middle	middle	0.900	0.900	alternative	alternative	112	200	18
NC_071985.2	21272295	21272943	-3	1	-	NC_071985.2	21272404	21272783	OBSCN	XM_054518750.2	-	3	2	160	109	75	76	20	20	20	middle	middle	1.000	1.000	constitutive	constitutive	122	139	20
NC_071985.2	212874818	212875361	3	1	+	NC_071985.2	212875021	212875360	DDOST	XM_024250887.3	+	3	2	203	1	4	5	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	103	94	1
NC_071985.2	212877809	212878415	3	1	+	NC_071985.2	212877828	212878415	DDOST	XM_024250887.3	+	3	3	19	0	9	11	1	1	1	middle	last	1.000	1.000	constitutive	constitutive	120	146	1
NC_071985.2	21332019	21332652	-3	1	-	NC_071985.2	21332112	21332465	OBSCN	XM_054518750.2	-	3	2	187	93	28	29	20	20	20	middle	middle	1.000	1.000	constitutive	constitutive	161	104	20
NC_071985.2	21335616	21336363	-3	1	-	NC_071985.2	21335622	21336287	OBSCN	XM_054518750.2	-	3	2	76	6	21	22	20	20	20	middle	middle	1.000	1.000	constitutive	constitutive	278	266	20
NC_071985.2	214248935	214249535	3	1	+	NC_071985.2	214248982	214249466	LOC100939526	XM_024251104.3	+	3	2	47	69	2	3	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	187	104	1
NC_071985.2	214270231	214270828	2	1	+	NC_071985.2	214270275	214270759	LOC100456442	XM_024251126.3	+	2	2	44	69	2	3	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	187	104	1
NC_071985.2	214285612	214286254	2	1	+	NC_071985.2	214285701	214286185	LOC100456086	XM_002811379.5	+	2	2	89	69	2	3	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	187	104	1
NC_071985.2	214357025	214357490	3	1	+	NC_071985.2	214357056	214357442	UBR4	XM_024251135.3	+	3	2	31	48	4	5	16	16	16	middle	middle	1.000	1.000	constitutive	constitutive	129	139	16
NC_071985.2	214681875	214682640	1	1	+	NC_071985.2	214681949	214682358	ALDH4A1	NM_001132369.2	+	1	2	74	282	6	7	8	8	8	middle	middle	1.000	1.000	constitutive	constitutive	196	47	8
NC_071985.2	21509508	21509928	1	1	+	NC_071985.2	21509532	21509910	C1H1orf35	XM_002809353.6	+	1	2	24	18	3	5	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	45	72	1
NC_071985.2	216580215	216580605	1	1	+	NC_071985.2	216580240	216580528	ATP13A2	XM_024251445.3	+	1	2	25	77	9	10	15	12	15	middle	middle	0.800	1.000	alternative	constitutive	134	66	12
NC_071985.2	216580215	216580605	1	1	+	NC_071985.2	216580267	216580528	ATP13A2	XM_054556183.2	+	1	2	52	77	9	10	15	3	15	middle	middle	0.200	1.000	alternative	constitutive	107	66	3
NC_071985.2	216584124	216584880	1	1	+	NC_071985.2	216584246	216584766	ATP13A2	XM_024251445.3	+	1	2	122	114	13	15	15	15	15	middle	middle	1.000	1.000	constitutive	constitutive	110	188	15
NC_071985.2	217786008	217786989	1	1	+	NC_071985.2	217786102	217786641	ZBTB17	XM_002811433.4	+	1	2	94	348	6	7	7	7	7	middle	middle	1.000	1.000	constitutive	constitutive	142	300	7
NC_071985.2	217788482	217788980	3	1	+	NC_071985.2	217788511	217788980	ZBTB17	XM_002811433.4	+	3	2	29	0	13	14	7	4	7	middle	last	0.571	1.000	alternative	constitutive	110	280	4
NC_071985.2	217788482	217788980	3	1	+	NC_071985.2	217788532	217788980	ZBTB17	XM_002811434.4	+	3	2	50	0	13	14	7	3	7	middle	last	0.429	1.000	alternative	constitutive	89	280	3
NC_071985.2	217999121	218000135	-1	1	-	NC_071985.2	217999266	217999932	PLEKHM2	XM_024252866.2	-	1	2	203	145	17	18	3	3	3	middle	middle	1.000	1.000	constitutive	constitutive	159	179	3
NC_071985.2	222536164	222536695	2	1	+	NC_071985.2	222536366	222536614	MAD2L2	XM_003775811.5	+	2	2	202	81	1	2	5	5	5	first	middle	1.000	1.000	constitutive	constitutive	39	118	5
NC_071985.2	223775394	223775781	-3	1	-	NC_071985.2	223775524	223775757	CORT	XM_024253270.3	-	3	2	24	130	1	3	1	1	1	first	middle	1.000	1.000	constitutive	constitutive	11	133	1
NC_071985.2	224510214	224510928	-3	1	-	NC_071985.2	224510242	224510910	PIK3CD	XM_024253286.3	-	3	2	18	28	4	5	11	11	9	middle	middle	1.000	0.818	constitutive	alternative	179	149	9
NC_071985.2	224510214	224510928	-3	1	-	NC_071985.2	224510242	224510910	PIK3CD	XM_024253318.3	-	3	2	18	28	4	5	11	11	2	middle	middle	1.000	0.182	constitutive	alternative	179	62	2
NC_071985.2	225201153	225201723	1	1	+	NC_071985.2	225201154	225201652	SLC2A5	NM_001131310.1	+	1	2	1	71	9	10	10	10	10	middle	middle	1.000	1.000	constitutive	constitutive	101	75	10
NC_071985.2	227636805	227637378	-3	1	-	NC_071985.2	227636889	227637274	ZBTB48	NM_001133152.1	-	3	2	104	84	7	8	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	136	164	1
NC_071985.2	227637439	227638324	-2	1	-	NC_071985.2	227637699	227638159	ZBTB48	NM_001133152.1	-	2	2	165	260	5	6	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	86	154	1
NC_071985.2	227752520	227753162	3	1	+	NC_071985.2	227752731	227753051	PLEKHG5	XM_024253883.3	+	3	2	211	111	12	13	9	9	9	middle	middle	1.000	1.000	constitutive	constitutive	50	149	9
NC_071985.2	227753282	227754119	3	1	+	NC_071985.2	227753442	227753807	PLEKHG5	XM_024253883.3	+	3	2	160	312	14	15	9	9	9	middle	middle	1.000	1.000	constitutive	constitutive	110	149	9
NC_071985.2	227784142	227784856	-2	1	-	NC_071985.2	227784284	227784818	ESPN	XM_054542002.2	-	2	2	38	142	3	4	14	3	3	middle	middle	0.214	0.214	alternative	alternative	186	182	3
NC_071985.2	228096856	228097564	2	1	+	NC_071985.2	228096917	228097487	CHD5	XM_024254075.2	+	2	2	61	77	23	24	6	6	6	middle	middle	1.000	1.000	constitutive	constitutive	231	110	6
NC_071985.2	228104215	228104920	2	1	+	NC_071985.2	228104313	228104780	CHD5	XM_024254075.2	+	2	2	98	140	32	33	6	4	4	middle	middle	0.667	0.667	alternative	alternative	79	132	4
NC_071985.2	231532500	231533457	1	1	+	NC_071985.2	231532534	231533325	MMEL1	XM_024232005.3	+	1	2	34	132	14	15	14	14	14	middle	middle	1.000	1.000	constitutive	constitutive	98	83	14
NC_071985.2	231629694	231630543	-3	1	-	NC_071985.2	231630051	231630356	PLCH2	XM_054557324.2	-	3	2	187	357	17	18	6	6	6	middle	middle	1.000	1.000	constitutive	constitutive	124	84	6
NC_071985.2	232191503	232192007	3	1	+	NC_071985.2	232191515	232191891	CFAP74	XM_024231068.2	+	3	2	12	116	28	29	8	8	8	middle	middle	1.000	1.000	constitutive	constitutive	134	109	8
NC_071985.2	232191903	232192476	1	1	+	NC_071985.2	232192031	232192314	CFAP74	XM_024231068.2	+	1	2	128	162	30	31	8	8	8	middle	middle	1.000	1.000	constitutive	constitutive	55	119	8
NC_071985.2	232200754	232201537	2	1	+	NC_071985.2	232200991	232201537	TMEM52	XM_024230832.3	+	2	2	237	0	4	5	2	2	2	middle	last	1.000	1.000	constitutive	constitutive	178	277	2
NC_071985.2	232492552	232493017	-2	1	-	NC_071985.2	232492621	232493000	LOC100448626	XM_009235891.4	-	2	2	17	69	3	4	4	4	4	middle	middle	1.000	1.000	constitutive	constitutive	139	167	4
NC_071985.2	232590204	232590705	1	1	+	NC_071985.2	232590270	232590705	TMEM240	XM_024232544.3	+	1	2	66	0	3	4	1	1	1	middle	last	1.000	1.000	constitutive	constitutive	208	145	1
NC_071985.2	232713643	232714129	2	1	+	NC_071985.2	232713725	232714033	MRPL20	XM_024255417.3	+	2	2	82	96	1	2	2	2	2	first	middle	1.000	1.000	constitutive	constitutive	86	110	2
NC_071985.2	232745757	232746912	1	1	+	NC_071985.2	232746121	232746873	AURKAIP1	XM_003775835.5	+	1	2	364	39	1	2	5	5	5	first	middle	1.000	1.000	constitutive	constitutive	51	445	5
NC_071985.2	232778407	232779100	2	1	+	NC_071985.2	232778498	232778776	DVL1	XM_024255545.3	+	2	2	91	324	7	8	3	3	3	middle	middle	1.000	1.000	constitutive	constitutive	69	139	3
NC_071985.2	232806799	232807534	2	1	+	NC_071985.2	232806963	232807444	INTS11	NM_001131288.1	+	2	2	164	90	14	16	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	61	129	2
NC_071985.2	232815964	232816459	2	1	+	NC_071985.2	232816055	232816393	ACAP3	XM_024255577.3	+	2	2	91	66	1	2	4	2	4	first	middle	0.500	1.000	alternative	constitutive	98	53	2
NC_071985.2	232815964	232816459	2	1	+	NC_071985.2	232816034	232816393	ACAP3	XM_054558086.2	+	2	2	70	66	3	4	4	2	4	middle	middle	0.500	1.000	alternative	constitutive	119	53	2
NC_071985.2	232827186	232828164	-3	1	-	NC_071985.2	232827418	232827663	SCNN1D	XM_024257135.3	-	3	2	501	232	11	12	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	58	75	2
NC_071985.2	233069749	233070301	-2	1	-	NC_071985.2	233069751	233070112	AGRN	XM_054558277.2	-	2	2	189	2	33	34	12	12	12	middle	middle	1.000	1.000	constitutive	constitutive	192	87	12
NC_071985.2	233073741	233074395	-3	1	-	NC_071985.2	233073909	233074268	AGRN	XM_054558277.2	-	3	2	127	168	20	21	12	12	12	middle	middle	1.000	1.000	constitutive	constitutive	127	114	12
NC_071985.2	233074489	233075284	-2	1	-	NC_071985.2	233074639	233075199	AGRN	XM_054558277.2	-	2	2	85	150	18	19	12	12	12	middle	middle	1.000	1.000	constitutive	constitutive	338	137	12
NC_071985.2	233076066	233076462	-3	1	-	NC_071985.2	233076072	233076434	AGRN	XM_054558277.2	-	3	2	28	6	13	14	12	12	12	middle	middle	1.000	1.000	constitutive	constitutive	116	164	12
NC_071985.2	233077876	233078395	-2	1	-	NC_071985.2	233077882	233078376	AGRN	XM_054558277.2	-	2	2	19	6	8	9	12	12	12	middle	middle	1.000	1.000	constitutive	constitutive	218	194	12
NC_071985.2	233123587	233124169	2	1	+	NC_071985.2	233123618	233124169	HES4	XM_024257134.3	+	2	2	31	0	3	4	2	2	2	middle	last	1.000	1.000	constitutive	constitutive	87	370	2
NC_071985.2	233142614	233145227	3	1	+	NC_071985.2	233142621	233144985	PERM1	XM_063716237.1	+	3	2	7	242	1	2	1	1	1	first	middle	1.000	1.000	constitutive	constitutive	1019	1209	1
NC_071985.2	233146185	233146617	1	1	+	NC_071985.2	233146199	233146617	PERM1	XM_063716237.1	+	1	2	14	0	3	4	1	1	1	middle	last	1.000	1.000	constitutive	constitutive	125	88	1
NC_071985.2	233148445	233149036	-2	1	-	NC_071985.2	233148451	233148982	PLEKHN1	XM_024238948.3	-	2	2	54	6	14	15	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	218	48	1
NC_071985.2	233151754	233152450	-2	1	-	NC_071985.2	233152057	233152294	PLEKHN1	XM_024238948.3	-	2	2	156	303	4	5	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	80	72	1
NC_071985.2	233169078	233169639	1	1	+	NC_071985.2	233169216	233169516	NOC2L	XM_024256213.3	+	1	2	138	123	7	8	4	4	4	middle	middle	1.000	1.000	constitutive	constitutive	78	110	4
NC_071985.2	39735834	39736635	-3	1	-	NC_071985.2	39736231	39736617	TRAF3IP3	XM_002809506.6	-	3	2	18	397	8	9	4	3	4	middle	middle	0.750	1.000	alternative	constitutive	140	137	3
NC_071985.2	39735834	39736635	-3	1	-	NC_071985.2	39736231	39736599	TRAF3IP3	XM_063725435.1	-	3	2	36	397	1	2	4	1	4	first	middle	0.250	1.000	unique	constitutive	122	137	1
NC_071985.2	39887283	39887883	1	1	+	NC_071985.2	39887307	39887802	LAMB3	XM_054521338.2	+	1	2	24	81	14	15	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	160	220	2
NC_071985.2	42447992	42448199	-1	1	-	NC_071985.2	42448079	42448122	PFKFB2	NM_001133585.1	-	1	2	77	87	15	17	13	1	1	middle	middle	0.077	0.077	unique	unique	27	6	1
NC_071985.2	42448036	42448327	-2	1	-	NC_071985.2	42448037	42448093	PFKFB2	NM_001133585.1	-	2	2	234	1	16	18	13	1	1	middle	last	0.077	0.077	unique	unique	5	40	1
NC_071985.2	43998927	43999656	-3	1	-	NC_071985.2	43998929	43999360	CDK18	NM_001133803.1	-	3	2	296	2	10	11	12	12	12	middle	middle	1.000	1.000	constitutive	constitutive	97	105	12
NC_071985.2	46470850	46471543	-2	1	-	NC_071985.2	46471061	46471543	PPFIA4	XM_024248512.3	-	2	2	0	211	9	10	6	6	6	middle	middle	1.000	1.000	constitutive	constitutive	83	131	6
