chr	start	end	frame	filler	strand	chr	first_exon_start	last_exon_end	gene	transcript	exon_strand	exon_frame	exon_count	upstream_len_in_scfr	downstream_len_in_scfr	first_exon_number	last_exon_number	gene_tx_count	first_exon_tx_count	last_exon_tx_count	first_exon_order	last_exon_order	first_exon_sharing	last_exon_sharing	first_exon_splicing	last_exon_splicing	first_exon_overlap	last_exon_overlap	merged_txs
NC_073254.2	46189802	46190279	-3	1	-	NC_073254.2	46189803	46190050	LOC106634867	XM_057302476.2	-	3	2	229	1	2	3	2	2	1	middle	last	1.000	0.500	constitutive	unique	125	19	1
NC_073254.2	49554101	49554809	3	1	+	NC_073254.2	49554117	49554287	ANKS1A	XM_034961898.3	+	3	1	16	522	23	23	13	13	13	middle	middle	1.000	1.000	constitutive	constitutive	170	170	7
NC_073254.2	49554101	49554809	3	1	+	NC_073254.2	49554117	49554809	ANKS1A	XM_063604838.1	+	3	2	16	0	23	24	13	13	6	middle	last	1.000	0.462	constitutive	alternative	170	188	6
NC_073254.2	49758718	49759309	2	1	+	NC_073254.2	49758815	49759265	ZNF76	XM_003808530.5	+	2	2	97	44	5	6	7	4	7	middle	middle	0.571	1.000	alternative	constitutive	116	75	4
NC_073254.2	49758718	49759309	2	1	+	NC_073254.2	49759190	49759265	ZNF76	XM_034961908.3	+	2	1	472	44	5	5	7	7	7	middle	middle	1.000	1.000	constitutive	constitutive	75	75	3
NC_073254.2	52128188	52128497	-3	1	-	NC_073254.2	52128230	52128362	MDGA1	XM_024929192.4	-	3	1	135	42	5	5	9	8	8	middle	middle	0.889	0.889	alternative	alternative	132	132	7
NC_073254.2	52128188	52128497	-3	1	-	NC_073254.2	52128230	52128497	MDGA1	XM_063604886.1	-	3	2	0	42	1	2	9	1	8	first	middle	0.111	0.889	unique	alternative	2	132	1
NC_073254.2	58173369	58173786	-2	1	-	NC_073254.2	58173371	58173786	MRPS18A	XM_003833240.6	-	2	2	0	2	4	5	2	2	1	middle	middle	1.000	0.500	constitutive	unique	123	69	1
NC_073254.2	58173369	58173786	-2	1	-	NC_073254.2	58173663	58173786	MRPS18A	XM_008958742.4	-	2	1	0	294	4	4	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	123	123	1
NC_073255.2	118090182	118090932	-1	1	-	NC_073255.2	118090765	118090911	GPC2	XM_034964563.3	-	1	1	21	583	7	7	2	1	1	middle	middle	0.500	0.500	unique	unique	146	146	1
NC_073255.2	118090182	118090932	-1	1	-	NC_073255.2	118090184	118090359	GPC2	XM_063606008.1	-	1	1	573	2	9	9	2	1	1	middle	middle	0.500	0.500	unique	unique	175	175	1
NC_073255.2	118266080	118266488	3	1	+	NC_073255.2	118266101	118266161	LOC103782679	XM_034964576.3	+	3	1	21	327	4	4	21	15	15	middle	middle	0.714	0.714	alternative	alternative	60	60	15
NC_073255.2	118266080	118266488	3	1	+	NC_073255.2	118266303	118266373	LOC103782679	XM_063606024.1	+	3	1	223	115	1	1	21	2	2	first	first	0.095	0.095	alternative	alternative	70	70	2
NC_073255.2	118286354	118287467	3	1	+	NC_073255.2	118286971	118287360	LOC103782679	XM_034964576.3	+	3	1	617	107	11	11	21	15	15	middle	middle	0.714	0.714	alternative	alternative	389	389	15
NC_073255.2	118286354	118287467	3	1	+	NC_073255.2	118286512	118286651	LOC103782679	XM_063606022.1	+	3	1	158	816	10	10	21	2	2	middle	middle	0.095	0.095	alternative	alternative	139	139	2
NC_073255.2	118799141	118800368	-2	1	-	NC_073255.2	118799702	118799919	ACHE	XM_034964625.3	-	2	1	449	561	2	2	6	1	1	middle	middle	0.167	0.167	unique	unique	217	217	1
NC_073255.2	118799141	118800368	-2	1	-	NC_073255.2	118800191	118800368	ACHE	XM_034964626.4	-	2	1	0	1050	1	1	6	2	2	first	first	0.333	0.333	alternative	alternative	177	177	2
NC_073255.2	118884714	118942548	1	1	+	NC_073255.2	118940821	118942447	LOC117981257	XM_055115311.1	+	1	1	56107	101	1	1	1	1	1	first	first	1.000	1.000	constitutive	constitutive	1626	1626	1
NC_073255.2	118884714	118942548	1	1	+	NC_073255.2	118884794	118904928	LOC103785161	XM_063606256.1	+	1	7	80	37620	3	21	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	452	9436	1
NC_073255.2	118884714	118942548	1	1	+	NC_073255.2	118932727	118933852	LOC134730785	XM_063606257.1	+	1	1	48013	8696	1	1	1	1	1	first	first	1.000	1.000	constitutive	constitutive	1125	1125	1
NC_073255.2	119022050	119046509	3	1	+	NC_073255.2	119025717	119027384	LOC117981258	XM_055115312.1	+	3	1	3667	19125	1	1	1	1	1	first	first	1.000	1.000	constitutive	constitutive	1667	1667	1
NC_073255.2	119022050	119046509	3	1	+	NC_073255.2	119028384	119030057	LOC106634424	XM_055115313.1	+	3	1	6334	16452	1	1	1	1	1	first	first	1.000	1.000	constitutive	constitutive	1673	1673	1
NC_073255.2	119022050	119046509	3	1	+	NC_073255.2	119030685	119031855	LOC129398341	XM_055115314.1	+	3	1	8635	14654	1	1	1	1	1	first	first	1.000	1.000	constitutive	constitutive	1170	1170	1
NC_073255.2	119022050	119046509	3	1	+	NC_073255.2	119032794	119039283	LOC117981260	XM_055115315.1	+	3	1	10744	7226	1	1	1	1	1	first	first	1.000	1.000	constitutive	constitutive	6489	6489	1
NC_073255.2	119022050	119046509	3	1	+	NC_073255.2	119043954	119045832	LOC129398342	XM_055115316.1	+	3	1	21904	677	1	1	1	1	1	first	first	1.000	1.000	constitutive	constitutive	1878	1878	1
NC_073255.2	119046512	119055332	3	1	+	NC_073255.2	119047140	119049195	LOC129398343	XM_055115317.1	+	3	2	628	6137	1	2	1	1	1	first	middle	1.000	1.000	constitutive	constitutive	575	1326	1
NC_073255.2	119046512	119055332	3	1	+	NC_073255.2	119050857	119052735	LOC100971047	XM_055115318.2	+	3	1	4345	2597	1	1	1	1	1	first	first	1.000	1.000	constitutive	constitutive	1878	1878	1
NC_073255.2	26292109	26292694	2	1	+	NC_073255.2	26292116	26292655	SP4	XM_003825036.7	+	2	2	7	39	1	2	2	1	1	first	middle	0.500	0.500	unique	unique	6	115	1
NC_073255.2	26292109	26292694	2	1	+	NC_073255.2	26292584	26292655	SP4	XM_055115751.2	+	2	1	475	39	1	1	2	1	1	first	first	0.500	0.500	unique	unique	71	71	1
NC_073255.2	48984879	48985482	-1	1	-	NC_073255.2	48984931	48985381	POLM	XM_003805243.5	-	1	2	101	52	8	9	17	10	17	middle	middle	0.588	1.000	alternative	constitutive	102	242	10
NC_073255.2	48984879	48985482	-1	1	-	NC_073255.2	48984931	48985173	POLM	XM_003805244.5	-	1	1	309	52	8	8	17	17	17	middle	middle	1.000	1.000	constitutive	constitutive	242	242	7
NC_073255.2	81402173	81402785	3	1	+	NC_073255.2	81402380	81402623	ASL	XM_055115020.2	+	3	2	207	162	11	12	8	7	5	middle	middle	0.875	0.625	alternative	alternative	84	59	4
NC_073255.2	81402173	81402785	3	1	+	NC_073255.2	81402380	81402464	ASL	XM_055115021.2	+	3	1	207	321	11	11	8	7	7	middle	middle	0.875	0.875	alternative	alternative	84	84	3
NC_073255.2	81402173	81402785	3	1	+	NC_073255.2	81402312	81402623	ASL	XM_057302699.2	+	3	2	139	162	7	8	8	1	5	middle	middle	0.125	0.625	unique	alternative	152	59	1
NC_073255.2	83281135	83281843	-3	1	-	NC_073255.2	83281312	83281462	LOC117978414	XM_055115074.2	-	3	1	381	177	4	4	5	4	4	middle	middle	0.800	0.800	alternative	alternative	150	150	4
NC_073255.2	83281135	83281843	-3	1	-	NC_073255.2	83281690	83281785	LOC117978414	XM_063605793.1	-	3	1	58	555	2	2	5	1	1	middle	middle	0.200	0.200	unique	unique	95	95	1
NC_073255.2	83590987	83591695	-3	1	-	NC_073255.2	83591164	83591314	LOC129398228	XM_055115065.1	-	3	1	381	177	4	4	8	6	6	middle	middle	0.750	0.750	alternative	alternative	150	150	6
NC_073255.2	83590987	83591695	-3	1	-	NC_073255.2	83591542	83591637	LOC129398228	XM_055115071.1	-	3	1	58	555	2	2	8	1	1	middle	middle	0.125	0.125	unique	unique	95	95	1
NC_073255.2	91162453	91162948	2	1	+	NC_073255.2	91162484	91162947	ABHD11	XM_008968523.4	+	2	2	31	1	4	5	4	1	2	middle	middle	0.250	0.500	unique	alternative	170	181	1
NC_073255.2	91162453	91162948	2	1	+	NC_073255.2	91162655	91162947	ABHD11	XM_034951413.3	+	2	1	202	1	4	4	4	1	1	middle	middle	0.250	0.250	unique	unique	292	292	1
NC_073255.2	91162453	91162948	2	1	+	NC_073255.2	91162766	91162947	ABHD11	XM_034951414.3	+	2	1	313	1	4	4	4	2	2	middle	middle	0.500	0.500	alternative	alternative	181	181	1
NC_073255.2	91597323	91597761	1	1	+	NC_073255.2	91597620	91597760	NSUN5	XM_034952068.3	+	1	1	297	1	9	9	5	4	4	middle	middle	0.800	0.800	alternative	alternative	140	140	4
NC_073255.2	91597323	91597761	1	1	+	NC_073255.2	91597324	91597534	NSUN5	XM_034952070.3	+	1	1	1	227	8	8	5	1	1	middle	middle	0.200	0.200	unique	unique	210	210	1
NC_073255.2	93965788	93967867	2	1	+	NC_073255.2	93967426	93967844	TMEM120A	XM_008961064.5	+	2	2	1638	23	6	8	5	3	3	middle	middle	0.600	0.600	alternative	alternative	89	61	3
NC_073255.2	93965788	93967867	2	1	+	NC_073255.2	93967426	93967684	TMEM120A	XM_014345706.4	+	2	1	1638	183	6	6	5	2	2	middle	middle	0.400	0.400	alternative	alternative	258	258	2
NC_073255.2	93968329	93968608	2	1	+	NC_073255.2	93968354	93968608	TMEM120A	XM_008961064.5	+	2	2	25	0	11	12	5	3	1	middle	last	0.600	0.200	alternative	unique	68	110	1
NC_073255.2	93968329	93968608	2	1	+	NC_073255.2	93968354	93968422	TMEM120A	XM_024929601.3	+	2	1	25	186	11	11	5	3	3	middle	middle	0.600	0.600	alternative	alternative	68	68	2
NC_073256.2	161042315	161042666	3	1	+	NC_073256.2	161042445	161042661	GSDMD	XM_003819458.5	+	3	1	130	5	1	1	7	3	3	first	first	0.429	0.429	alternative	alternative	216	216	3
NC_073256.2	161042315	161042666	3	1	+	NC_073256.2	161042441	161042661	GSDMD	XM_008972816.7	+	3	1	126	5	3	3	7	1	1	middle	middle	0.143	0.143	unique	unique	220	220	1
NC_073256.2	161042315	161042666	3	1	+	NC_073256.2	161042355	161042661	GSDMD	XM_063606484.1	+	3	2	40	5	1	2	7	1	1	first	middle	0.143	0.143	unique	unique	14	30	1
NC_073256.2	161058730	161059498	-2	1	-	NC_073256.2	161058835	161059114	NAPRT	XM_003819451.7	-	2	2	384	105	9	10	9	5	9	middle	middle	0.556	1.000	alternative	constitutive	80	102	5
NC_073256.2	161058730	161059498	-2	1	-	NC_073256.2	161058835	161058937	NAPRT	XM_034966807.3	-	2	1	561	105	8	8	9	9	9	middle	middle	1.000	1.000	constitutive	constitutive	102	102	4
NC_073256.2	161880465	161881056	1	1	+	NC_073256.2	161880643	161880843	ADCK5	XM_008972734.4	+	1	1	178	213	3	3	7	3	3	middle	middle	0.429	0.429	alternative	alternative	200	200	3
NC_073256.2	161880465	161881056	1	1	+	NC_073256.2	161880508	161880843	ADCK5	XM_034966920.3	+	1	2	43	213	1	2	7	3	3	first	middle	0.429	0.429	alternative	alternative	25	195	3
NC_073256.2	161880465	161881056	1	1	+	NC_073256.2	161880667	161880843	ADCK5	XM_055116099.2	+	1	1	202	213	1	1	7	1	1	first	first	0.143	0.143	unique	unique	176	176	1
NC_073256.2	161883435	161883831	-3	1	-	NC_073256.2	161883437	161883809	CPSF1	XM_003819416.5	-	3	2	22	2	34	35	6	6	3	middle	middle	1.000	0.500	constitutive	alternative	155	129	3
NC_073256.2	161883435	161883831	-3	1	-	NC_073256.2	161883654	161883809	CPSF1	XM_034966915.3	-	3	1	22	219	34	34	6	6	6	middle	middle	1.000	1.000	constitutive	constitutive	155	155	3
NC_073256.2	162007930	162008965	-2	1	-	NC_073256.2	162008156	162008932	RECQL4	XM_055116106.2	-	2	1	33	226	6	6	17	12	12	middle	middle	0.706	0.706	alternative	alternative	776	776	12
NC_073256.2	162007930	162008965	-2	1	-	NC_073256.2	162008156	162008581	RECQL4	XM_055116117.2	-	2	1	384	226	5	5	17	1	1	middle	middle	0.059	0.059	unique	unique	425	425	1
NC_073256.2	162007930	162008965	-2	1	-	NC_073256.2	162007932	162008056	RECQL4	XM_055116121.2	-	2	1	909	2	1	1	17	2	2	first	first	0.118	0.118	alternative	alternative	124	124	2
NC_073256.2	162007930	162008965	-2	1	-	NC_073256.2	162008156	162008215	RECQL4	XM_063607018.1	-	2	1	750	226	1	1	17	2	2	first	first	0.118	0.118	alternative	alternative	59	59	2
NC_073256.2	162327197	162328472	3	1	+	NC_073256.2	162327246	162327368	LOC100983651	XM_014346067.4	+	3	1	49	1104	1	1	20	1	1	first	first	0.050	0.050	unique	unique	122	122	1
NC_073256.2	162327197	162328472	3	1	+	NC_073256.2	162327753	162327815	LOC100983651	XM_034966950.4	+	3	1	556	657	1	1	20	5	5	first	first	0.250	0.250	alternative	alternative	62	62	5
NC_073256.2	162327197	162328472	3	1	+	NC_073256.2	162327753	162328091	LOC100983651	XM_055116160.3	+	3	1	556	381	1	1	20	2	2	first	first	0.100	0.100	alternative	alternative	338	338	2
