chr	start	end	frame	filler	strand	chr	first_exon_start	last_exon_end	gene	transcript	exon_strand	exon_frame	exon_count	upstream_len_in_scfr	downstream_len_in_scfr	first_exon_number	last_exon_number	gene_tx_count	first_exon_tx_count	last_exon_tx_count	first_exon_order	last_exon_order	first_exon_sharing	last_exon_sharing	first_exon_splicing	last_exon_splicing	first_exon_overlap	last_exon_overlap	merged_txs
NC_072398.2	229395117	229396293	-1	1	-	NC_072398.2	229395118	229395622	PRXL2B	XM_009446846.5	-	1	1	671	1	7	7	8	1	1	last	last	0.125	0.125	unique	unique	504	504	1
NC_072398.2	230430652	230431135	-3	1	-	NC_072398.2	230430893	230430944	LOC457200	XM_016952170.4	-	3	1	191	241	11	11	4	3	3	middle	middle	0.750	0.750	alternative	alternative	51	51	3
NC_072398.2	230430652	230431135	-3	1	-	NC_072398.2	230430653	230430944	LOC457200	XM_063787507.1	-	3	2	191	1	12	13	4	1	1	middle	last	0.250	0.250	unique	unique	109	94	1
NC_072398.2	230771095	230771863	2	1	+	NC_072398.2	230771742	230771863	TNFRSF18	XM_001144452.8	+	2	1	647	0	5	5	4	2	2	last	last	0.500	0.500	alternative	alternative	121	121	2
NC_072398.2	230771095	230771863	2	1	+	NC_072398.2	230771124	230771676	TNFRSF18	XM_063787616.1	+	2	2	29	187	3	4	4	1	1	middle	middle	0.250	0.250	unique	unique	187	202	1
NC_072398.2	43068383	43068851	3	1	+	NC_072398.2	43068509	43068650	CTSE	XM_001163151.5	+	3	1	126	201	7	7	2	1	1	middle	middle	0.500	0.500	unique	unique	141	141	1
NC_072398.2	43068383	43068851	3	1	+	NC_072398.2	43068752	43068850	CTSE	XM_024351407.3	+	3	1	369	1	7	7	2	1	1	middle	middle	0.500	0.500	unique	unique	98	98	1
NC_072398.2	4478854	4479175	-3	1	-	NC_072398.2	4478960	4479070	DESI2	XM_016941941.3	-	3	1	105	106	1	1	4	1	1	first	first	0.250	0.250	unique	unique	110	110	1
NC_072398.2	4478854	4479175	-3	1	-	NC_072398.2	4479092	4479112	DESI2	XM_063790033.1	-	3	1	63	238	1	1	4	1	1	first	first	0.250	0.250	unique	unique	20	20	1
NC_072398.2	5981975	5982779	3	1	+	NC_072398.2	5982127	5982770	CEP170	XM_063809496.1	+	3	2	152	9	8	9	38	38	22	middle	middle	1.000	0.579	constitutive	alternative	163	293	22
NC_072398.2	5981975	5982779	3	1	+	NC_072398.2	5982127	5982290	CEP170	XM_063809525.1	+	3	1	152	489	8	8	38	38	38	middle	middle	1.000	1.000	constitutive	constitutive	163	163	16
NC_072398.2	88450019	88450712	-2	1	-	NC_072398.2	88450073	88450675	SLAMF7	XM_001172275.7	-	2	2	37	54	3	4	4	4	2	middle	middle	1.000	0.500	constitutive	alternative	272	119	2
NC_072398.2	88450019	88450712	-2	1	-	NC_072398.2	88450403	88450675	SLAMF7	XM_009435732.4	-	2	1	37	384	3	3	4	4	4	middle	middle	1.000	1.000	constitutive	constitutive	272	272	2
NC_072398.2	91682884	91683283	2	1	+	NC_072398.2	91683015	91683046	FCRL5	XM_009434837.5	+	2	1	131	237	15	15	8	7	7	middle	middle	0.875	0.875	alternative	alternative	31	31	7
NC_072398.2	91682884	91683283	2	1	+	NC_072398.2	91683124	91683283	FCRL5	XM_009434850.5	+	2	1	240	0	17	17	8	1	1	last	last	0.125	0.125	unique	unique	159	159	1
NC_072398.2	92267058	92267628	-1	1	-	NC_072398.2	92267059	92267600	LRRC71	XM_016929666.3	-	1	2	28	1	14	15	4	2	3	middle	last	0.500	0.750	alternative	alternative	121	113	2
NC_072398.2	92267058	92267628	-1	1	-	NC_072398.2	92267059	92267172	LRRC71	XM_054687134.2	-	1	1	456	1	13	13	4	3	3	last	last	0.750	0.750	alternative	alternative	113	113	1
NC_072398.2	92818172	92818637	-2	1	-	NC_072398.2	92818193	92818602	RHBG	NM_001009091.2	-	2	2	35	21	3	4	5	4	4	middle	middle	0.800	0.800	alternative	alternative	150	147	4
NC_072398.2	92818172	92818637	-2	1	-	NC_072398.2	92818193	92818260	RHBG	XM_054656532.2	-	2	1	377	21	3	3	5	1	1	middle	middle	0.200	0.200	unique	unique	67	67	1
NC_072398.2	93983059	93983848	-3	1	-	NC_072398.2	93983087	93983527	MTX1	XM_016928669.4	-	3	2	321	28	4	5	2	1	2	middle	middle	0.500	1.000	unique	constitutive	92	182	1
NC_072398.2	93983059	93983848	-3	1	-	NC_072398.2	93983087	93983269	MTX1	XM_063812726.1	-	3	1	579	28	4	4	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	182	182	1
NC_072398.2	94106583	94107042	-1	1	-	NC_072398.2	94106584	94107002	EFNA3	XM_003308416.4	-	1	2	40	1	4	5	2	1	2	middle	last	0.500	1.000	unique	constitutive	77	127	1
NC_072398.2	94106583	94107042	-1	1	-	NC_072398.2	94106584	94106711	EFNA3	XM_003308417.5	-	1	1	331	1	4	4	2	2	2	last	last	1.000	1.000	constitutive	constitutive	127	127	1
NC_072398.2	94131598	94132402	-3	1	-	NC_072398.2	94132280	94132349	ADAM15	XM_003308405.6	-	3	1	53	682	19	19	10	8	8	middle	middle	0.800	0.800	alternative	alternative	69	69	3
NC_072398.2	94131598	94132402	-3	1	-	NC_072398.2	94131623	94132349	ADAM15	XM_003308406.6	-	3	2	53	25	19	20	10	8	3	middle	middle	0.800	0.300	alternative	alternative	69	74	3
NC_072398.2	94131598	94132402	-3	1	-	NC_072398.2	94131623	94132349	ADAM15	XM_009433032.5	-	3	2	53	25	19	20	10	8	2	middle	middle	0.800	0.200	alternative	alternative	69	71	2
NC_072401.2	140474459	140475566	3	1	+	NC_072401.2	140475099	140475288	NOCT	XM_016952224.4	+	3	1	640	278	1	1	3	1	1	first	first	0.333	0.333	unique	unique	189	189	1
NC_072401.2	140474459	140475566	3	1	+	NC_072401.2	140475363	140475408	NOCT	XM_054683858.2	+	3	1	904	158	1	1	3	1	1	first	first	0.333	0.333	unique	unique	45	45	1
NC_072401.2	157575483	157575963	1	1	+	NC_072401.2	157575562	157575564	GUCY1B1	XM_003310554.5	+	1	1	79	399	1	1	8	2	2	first	first	0.250	0.250	alternative	alternative	2	2	2
NC_072401.2	157575483	157575963	1	1	+	NC_072401.2	157575934	157575962	GUCY1B1	XM_063809955.1	+	1	1	451	1	1	1	8	1	1	first	first	0.125	0.125	unique	unique	28	28	1
NC_072401.2	2186914	2187562	2	1	+	NC_072401.2	2187106	2187211	FGFR3	XM_016951127.3	+	2	1	192	351	16	16	11	10	10	middle	middle	0.909	0.909	alternative	alternative	105	105	10
NC_072401.2	2186914	2187562	2	1	+	NC_072401.2	2187393	2187562	FGFR3	XM_024355937.3	+	2	1	479	0	16	16	11	1	1	last	last	0.091	0.091	unique	unique	169	169	1
NC_072401.2	59310203	59311340	3	1	+	NC_072401.2	59310624	59311226	GRSF1	XM_016951608.4	+	3	1	421	114	1	1	5	1	1	first	first	0.200	0.200	unique	unique	602	602	1
NC_072401.2	59310203	59311340	3	1	+	NC_072401.2	59310624	59310983	GRSF1	XM_016951610.4	+	3	1	421	357	1	1	5	2	2	first	first	0.400	0.400	alternative	alternative	359	359	2
NC_072401.2	59310203	59311340	3	1	+	NC_072401.2	59311275	59311277	GRSF1	XM_024356132.3	+	3	1	1072	63	1	1	5	1	1	first	first	0.200	0.200	unique	unique	2	2	1
NC_072401.2	6706316	6707018	-2	1	-	NC_072401.2	6706470	6706994	PPP2R2C	XM_016951254.4	-	2	2	24	154	1	2	9	1	5	first	middle	0.111	0.556	unique	alternative	255	97	1
NC_072401.2	6706316	6707018	-2	1	-	NC_072401.2	6706470	6706567	PPP2R2C	XM_016951255.4	-	2	1	451	154	2	2	9	5	5	middle	middle	0.556	0.556	alternative	alternative	97	97	4
NC_072401.2	6706316	6707018	-2	1	-	NC_072401.2	6706470	6706572	PPP2R2C	XM_054682741.2	-	2	1	446	154	2	2	9	1	1	middle	middle	0.111	0.111	unique	unique	102	102	1
NC_072402.2	130034966	130035620	3	1	+	NC_072402.2	130035014	130035177	PDLIM4	XM_001163139.7	+	3	1	48	443	5	5	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	163	163	1
NC_072402.2	130034966	130035620	3	1	+	NC_072402.2	130035014	130035619	PDLIM4	XM_517918.8	+	3	2	48	1	5	6	2	2	1	middle	middle	1.000	0.500	constitutive	unique	163	117	1
NC_072402.2	130645955	130646321	-2	1	-	NC_072402.2	130645957	130646271	AFF4	XM_016944950.4	-	2	2	50	2	14	15	6	5	6	middle	middle	0.833	1.000	alternative	constitutive	63	136	5
NC_072402.2	130645955	130646321	-2	1	-	NC_072402.2	130645957	130646093	AFF4	XM_016944953.4	-	2	1	228	2	13	13	6	6	6	middle	middle	1.000	1.000	constitutive	constitutive	136	136	1
NC_072402.2	148104706	148105327	2	1	+	NC_072402.2	148104770	148105273	TCOF1	XM_016954040.4	+	2	2	64	54	16	17	10	7	10	middle	middle	0.700	1.000	alternative	constitutive	179	200	7
NC_072402.2	148104706	148105327	2	1	+	NC_072402.2	148105073	148105273	TCOF1	XM_016954044.4	+	2	1	367	54	16	16	10	10	10	middle	middle	1.000	1.000	constitutive	constitutive	200	200	3
NC_072402.2	148127999	148128923	-2	1	-	NC_072402.2	148128083	148128145	CD74	NM_001144836.1	-	2	1	778	84	7	7	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	62	62	1
NC_072402.2	148127999	148128923	-2	1	-	NC_072402.2	148128083	148128829	CD74	XM_009449776.4	-	2	2	94	84	7	8	2	1	2	middle	middle	0.500	1.000	unique	constitutive	191	62	1
NC_072402.2	157973764	157974241	-3	1	-	NC_072402.2	157973851	157974064	CCNJL	XM_001142051.6	-	3	1	177	87	2	2	3	2	2	middle	middle	0.667	0.667	alternative	alternative	213	213	1
NC_072402.2	157973764	157974241	-3	1	-	NC_072402.2	157973851	157974235	CCNJL	XM_063811652.1	-	3	2	6	87	1	2	3	1	2	first	middle	0.333	0.667	unique	alternative	56	213	1
NC_072402.2	175521747	175522302	1	1	+	NC_072402.2	175522056	175522122	LOC104006655	XM_054685320.2	+	1	1	309	180	20	20	50	48	48	last	last	0.960	0.960	alternative	alternative	66	66	48
NC_072402.2	175521747	175522302	1	1	+	NC_072402.2	175522212	175522302	LOC104006655	XM_054685339.2	+	1	1	465	0	21	21	50	1	1	last	last	0.020	0.020	unique	unique	90	90	1
NC_072402.2	177333512	177334007	-2	1	-	NC_072402.2	177333551	177333955	TBC1D9B	XM_016954453.4	-	2	2	52	39	18	19	4	4	2	middle	middle	1.000	0.500	constitutive	alternative	71	50	2
NC_072402.2	177333512	177334007	-2	1	-	NC_072402.2	177333884	177333955	TBC1D9B	XM_016954454.4	-	2	1	52	372	18	18	4	4	4	middle	middle	1.000	1.000	constitutive	constitutive	71	71	2
NC_072402.2	178100990	178101824	-2	1	-	NC_072402.2	178101249	178101645	FLT4	XM_009450334.3	-	2	2	179	259	28	29	6	6	3	middle	middle	1.000	0.500	constitutive	alternative	120	59	3
NC_072402.2	178100990	178101824	-2	1	-	NC_072402.2	178101525	178101645	FLT4	XM_009450337.4	-	2	1	179	535	28	28	6	6	6	middle	middle	1.000	1.000	constitutive	constitutive	120	120	3
NC_072402.2	80520495	80520963	1	1	+	NC_072402.2	80520546	80520940	MTMR12	XM_009449338.4	+	1	2	51	23	10	11	15	15	8	middle	middle	1.000	0.533	constitutive	alternative	124	86	8
NC_072402.2	80520495	80520963	1	1	+	NC_072402.2	80520546	80520670	MTMR12	XM_009449341.4	+	1	1	51	293	10	10	15	15	15	middle	middle	1.000	1.000	constitutive	constitutive	124	124	7
NC_072403.2	172741456	172741831	-3	1	-	NC_072403.2	172741564	172741745	LPA	XM_054686967.2	-	3	1	86	108	5	5	5	4	4	middle	middle	0.800	0.800	alternative	alternative	181	181	4
NC_072403.2	172741456	172741831	-3	1	-	NC_072403.2	172741477	172741528	LPA	XM_063813640.1	-	3	1	303	21	1	1	5	1	1	first	first	0.200	0.200	unique	unique	51	51	1
NC_072403.2	183150703	183151288	2	1	+	NC_072403.2	183150947	183151124	LOC129144382	XM_063812699.1	+	2	1	244	164	17	17	6	4	4	middle	middle	0.667	0.667	alternative	alternative	177	177	4
NC_072403.2	183150703	183151288	2	1	+	NC_072403.2	183150947	183151288	LOC129144382	XM_063812704.1	+	2	2	244	0	17	18	6	1	2	middle	last	0.167	0.333	unique	alternative	143	38	1
NC_072403.2	183150703	183151288	2	1	+	NC_072403.2	183151250	183151288	LOC129144382	XM_063812705.1	+	2	1	547	0	17	17	6	2	2	last	last	0.333	0.333	alternative	alternative	38	38	1
NC_072403.2	36455824	36456208	2	1	+	NC_072403.2	36455825	36456203	ABCF1	NM_001042379.1	+	2	2	1	5	3	4	8	3	3	middle	middle	0.375	0.375	alternative	alternative	95	126	2
NC_072403.2	36455824	36456208	2	1	+	NC_072403.2	36455825	36456203	ABCF1	XM_009450823.3	+	2	2	1	5	3	4	8	2	2	middle	middle	0.250	0.250	alternative	alternative	89	129	1
NC_072403.2	36455824	36456208	2	1	+	NC_072403.2	36455825	36456203	ABCF1	XM_009450824.3	+	2	2	1	5	3	4	8	2	3	middle	middle	0.250	0.375	alternative	alternative	89	126	1
NC_072403.2	36455824	36456208	2	1	+	NC_072403.2	36456152	36456203	ABCF1	XM_016954645.3	+	2	1	328	5	1	1	8	3	3	first	first	0.375	0.375	alternative	alternative	51	51	3
NC_072403.2	36455824	36456208	2	1	+	NC_072403.2	36455825	36456203	ABCF1	XM_054685459.1	+	2	2	1	5	3	4	8	3	2	middle	middle	0.375	0.250	alternative	alternative	95	129	1
NC_072403.2	37027680	37028127	-1	1	-	NC_072403.2	37027701	37028087	CCHCR1	NM_001009009.3	-	1	2	40	21	14	15	38	38	31	middle	middle	1.000	0.816	constitutive	alternative	188	101	31
NC_072403.2	37027680	37028127	-1	1	-	NC_072403.2	37027899	37028087	CCHCR1	XM_054685415.2	-	1	1	40	219	14	14	38	38	38	middle	middle	1.000	1.000	constitutive	constitutive	188	188	7
NC_072403.2	37521950	37522346	3	1	+	NC_072403.2	37522063	37522103	MPIG6B	XM_001158816.6	+	3	1	113	243	3	3	3	1	1	middle	middle	0.333	0.333	unique	unique	40	40	1
NC_072403.2	37521950	37522346	3	1	+	NC_072403.2	37522222	37522320	MPIG6B	XM_001158856.7	+	3	1	272	26	5	5	3	1	1	middle	middle	0.333	0.333	unique	unique	98	98	1
NC_072403.2	41014293	41015430	-1	1	-	NC_072403.2	41014968	41015244	TCP11	XM_016955289.3	-	1	1	186	675	1	1	12	2	2	first	first	0.167	0.167	alternative	alternative	276	276	2
NC_072403.2	41014293	41015430	-1	1	-	NC_072403.2	41014510	41014647	TCP11	XM_016955294.2	-	1	1	783	217	2	2	12	1	1	middle	middle	0.083	0.083	unique	unique	137	137	1
NC_072403.2	41165079	41165670	1	1	+	NC_072403.2	41165176	41165626	ZNF76	XM_016955298.4	+	1	2	97	44	5	6	7	4	7	middle	middle	0.571	1.000	alternative	constitutive	116	75	4
NC_072403.2	41165079	41165670	1	1	+	NC_072403.2	41165551	41165626	ZNF76	XM_016955301.4	+	1	1	472	44	5	5	7	7	7	middle	middle	1.000	1.000	constitutive	constitutive	75	75	3
NC_072403.2	41352577	41353132	-3	1	-	NC_072403.2	41352818	41353132	TEAD3	XM_016955331.4	-	3	2	0	241	3	4	3	2	2	middle	middle	0.667	0.667	alternative	alternative	62	62	1
NC_072403.2	41352577	41353132	-3	1	-	NC_072403.2	41353070	41353132	TEAD3	XM_063812933.1	-	3	1	0	493	3	3	3	2	2	middle	middle	0.667	0.667	alternative	alternative	62	62	1
NC_072403.2	41352577	41353132	-3	1	-	NC_072403.2	41352818	41352880	TEAD3	XM_063812934.1	-	3	1	252	241	3	3	3	2	2	middle	middle	0.667	0.667	alternative	alternative	62	62	1
NC_072403.2	49320506	49321109	3	1	+	NC_072403.2	49320846	49321006	ABCC10	XM_009451311.5	+	3	1	340	103	1	1	26	15	15	first	first	0.577	0.577	alternative	alternative	160	160	15
NC_072403.2	49320506	49321109	3	1	+	NC_072403.2	49320585	49320628	ABCC10	XM_009451313.5	+	3	1	79	481	1	1	26	2	2	first	first	0.077	0.077	alternative	alternative	43	43	2
NC_072403.2	49341687	49342089	1	1	+	NC_072403.2	49341765	49341910	ABCC10	XM_003311310.7	+	1	1	78	179	17	17	26	19	19	middle	middle	0.731	0.731	alternative	alternative	145	145	19
NC_072403.2	49341687	49342089	1	1	+	NC_072403.2	49341765	49342088	ABCC10	XM_016955576.4	+	1	2	78	1	18	19	26	3	3	middle	middle	0.115	0.115	alternative	alternative	129	97	3
NC_072403.2	50078745	50079393	1	1	+	NC_072403.2	50078986	50079280	CAPN11	NM_001280269.1	+	1	2	241	113	18	19	5	4	3	middle	middle	0.800	0.600	alternative	alternative	78	116	3
NC_072403.2	50078745	50079393	1	1	+	NC_072403.2	50078986	50079206	CAPN11	XM_063811931.1	+	1	2	241	187	20	21	5	4	1	middle	middle	0.800	0.200	alternative	unique	78	42	1
NC_072403.2	50078745	50079393	1	1	+	NC_072403.2	50078986	50079074	CAPN11	XM_063811932.1	+	1	1	241	319	20	20	5	1	1	middle	middle	0.200	0.200	unique	unique	88	88	1
NC_072403.2	50079712	50079985	2	1	+	NC_072403.2	50079750	50079808	CAPN11	NM_001280269.1	+	2	1	38	177	20	20	5	2	2	middle	middle	0.400	0.400	alternative	alternative	58	58	2
NC_072403.2	50079712	50079985	2	1	+	NC_072403.2	50079951	50079985	CAPN11	XM_063811930.1	+	2	1	239	0	22	22	5	2	2	last	last	0.400	0.400	alternative	alternative	34	34	2
NC_072403.2	6026350	6026878	-3	1	-	NC_072403.2	6026542	6026839	LOC129144202	XM_063812730.1	-	3	2	39	192	2	3	7	4	4	middle	middle	0.571	0.571	alternative	alternative	108	110	4
NC_072403.2	6026350	6026878	-3	1	-	NC_072403.2	6026542	6026602	LOC129144202	XM_063812734.1	-	3	1	276	192	1	1	7	3	3	first	first	0.429	0.429	alternative	alternative	60	60	3
NC_072404.2	109623156	109623432	-2	1	-	NC_072404.2	109623158	109623278	TRAPPC14	XM_016957836.4	-	2	1	154	2	5	5	3	2	2	middle	middle	0.667	0.667	alternative	alternative	120	120	1
NC_072404.2	109623156	109623432	-2	1	-	NC_072404.2	109623158	109623384	TRAPPC14	XM_016957837.3	-	2	2	48	2	1	2	3	1	2	first	middle	0.333	0.667	unique	alternative	27	120	1
