chr	start	end	frame	filler	strand	chr	first_exon_start	last_exon_end	gene	transcript	exon_strand	exon_frame	exon_count	upstream_len_in_scfr	downstream_len_in_scfr	first_exon_number	last_exon_number	gene_tx_count	first_exon_tx_count	last_exon_tx_count	first_exon_order	last_exon_order	first_exon_sharing	last_exon_sharing	first_exon_splicing	last_exon_splicing	first_exon_overlap	last_exon_overlap	merged_txs
NC_072373.2	220169323	220170040	2	1	+	NC_072373.2	220169499	220169827	SRM	XM_054439715.2	+	2	2	176	213	5	6	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	83	145	1
NC_072373.2	220777854	220778181	-1	1	-	NC_072373.2	220777924	220778157	CORT	XM_054440033.2	-	1	2	24	70	1	3	1	1	1	first	middle	1.000	1.000	constitutive	constitutive	11	133	1
NC_072373.2	222202627	222203197	2	1	+	NC_072373.2	222202628	222203126	SLC2A5	XM_054440615.2	+	2	2	1	71	9	10	7	7	7	middle	middle	1.000	1.000	constitutive	constitutive	101	75	7
NC_072373.2	224627926	224628421	-3	1	-	NC_072373.2	224627932	224628317	ZBTB48	XM_054441342.2	-	3	2	104	6	7	8	8	8	8	middle	middle	1.000	1.000	constitutive	constitutive	136	164	8
NC_072373.2	224628482	224629367	-2	1	-	NC_072373.2	224628742	224629202	ZBTB48	XM_054441342.2	-	2	2	165	260	5	6	8	8	8	middle	middle	1.000	1.000	constitutive	constitutive	86	154	8
NC_072373.2	224743362	224744004	1	1	+	NC_072373.2	224743573	224743893	PLEKHG5	XM_054441524.2	+	1	2	211	111	12	13	10	10	10	middle	middle	1.000	1.000	constitutive	constitutive	50	149	10
NC_072373.2	224744124	224744961	1	1	+	NC_072373.2	224744284	224744649	PLEKHG5	XM_054441524.2	+	1	2	160	312	14	15	10	10	10	middle	middle	1.000	1.000	constitutive	constitutive	110	149	10
NC_072373.2	224752375	224752744	2	1	+	NC_072373.2	224752432	224752694	TNFRSF25	XM_054441598.2	+	2	2	57	50	6	7	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	55	107	1
NC_072373.2	224763345	224764314	-1	1	-	NC_072373.2	224763553	224764046	ESPN	XM_054441444.2	-	1	2	268	208	11	12	8	8	8	middle	middle	1.000	1.000	constitutive	constitutive	145	263	8
NC_072373.2	224774683	224775397	-3	1	-	NC_072373.2	224774825	224775359	ESPN	XM_054441444.2	-	3	2	38	142	3	4	8	6	5	middle	middle	0.750	0.625	alternative	alternative	186	182	5
NC_072373.2	224774683	224775397	-3	1	-	NC_072373.2	224774825	224775359	ESPN	XM_054441462.1	-	3	2	38	142	3	4	8	6	1	middle	middle	0.750	0.125	alternative	unique	186	149	1
NC_072373.2	225088675	225089587	2	1	+	NC_072373.2	225088736	225089306	CHD5	XM_054441784.1	+	2	2	61	281	23	24	4	4	4	middle	middle	1.000	1.000	constitutive	constitutive	231	110	4
NC_072373.2	225096045	225096750	1	1	+	NC_072373.2	225096143	225096610	CHD5	XM_054441784.1	+	1	2	98	140	32	33	4	2	2	middle	middle	0.500	0.500	alternative	alternative	79	132	2
NC_072373.2	227475544	227476447	-3	1	-	NC_072373.2	227475578	227476297	CCDC27	XM_054442913.1	-	3	2	150	34	7	8	8	8	8	middle	middle	1.000	1.000	constitutive	constitutive	357	130	8
NC_072373.2	228534198	228535020	-1	1	-	NC_072373.2	228534306	228534978	PRXL2B	XM_054441047.2	-	1	2	42	108	2	4	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	212	204	1
NC_072373.2	228623180	228624029	-2	1	-	NC_072373.2	228623537	228623842	PLCH2	XM_054443784.2	-	2	2	187	357	17	18	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	124	84	1
NC_072373.2	229085501	229086251	-2	1	-	NC_072373.2	229085502	229086229	GABRD	XM_054444296.2	-	2	2	22	1	8	9	1	1	1	middle	last	1.000	1.000	constitutive	constitutive	211	296	1
NC_072373.2	229188223	229188727	2	1	+	NC_072373.2	229188235	229188611	CFAP74	XM_054444305.2	+	2	2	12	116	28	29	9	9	9	middle	middle	1.000	1.000	constitutive	constitutive	134	109	9
NC_072373.2	229188623	229189196	3	1	+	NC_072373.2	229188751	229189034	CFAP74	XM_054444305.2	+	3	2	128	162	30	31	9	9	9	middle	middle	1.000	1.000	constitutive	constitutive	55	119	9
NC_072373.2	229197523	229198306	2	1	+	NC_072373.2	229197760	229198306	TMEM52	XM_054444367.1	+	2	2	237	0	3	4	2	2	2	middle	last	1.000	1.000	constitutive	constitutive	178	277	2
NC_072373.2	229493733	229494204	-1	1	-	NC_072373.2	229493802	229494187	LOC129010582	XM_054445035.2	-	1	2	17	69	3	4	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	139	167	2
NC_072373.2	229501331	229501880	-2	1	-	NC_072373.2	229501419	229501786	MIB2	XM_054444959.2	-	2	2	94	88	7	8	13	13	9	middle	middle	1.000	0.692	constitutive	alternative	142	107	9
NC_072373.2	229501331	229501880	-2	1	-	NC_072373.2	229501419	229501786	MIB2	XM_054444966.2	-	2	2	94	88	7	8	13	13	4	middle	middle	1.000	0.308	constitutive	alternative	142	95	4
NC_072373.2	229591983	229592484	1	1	+	NC_072373.2	229592049	229592484	TMEM240	XM_054445081.2	+	1	2	66	0	3	4	1	1	1	middle	last	1.000	1.000	constitutive	constitutive	208	145	1
NC_072373.2	229715557	229716043	2	1	+	NC_072373.2	229715639	229715947	MRPL20	XM_054445266.2	+	2	2	82	96	1	2	2	2	2	first	middle	1.000	1.000	constitutive	constitutive	86	110	2
NC_072373.2	229747659	229748814	1	1	+	NC_072373.2	229748023	229748775	AURKAIP1	XM_054445248.2	+	1	2	364	39	1	2	4	4	4	first	middle	1.000	1.000	constitutive	constitutive	51	445	4
NC_072373.2	229780308	229781001	1	1	+	NC_072373.2	229780399	229780677	DVL1	XM_054445301.1	+	1	2	91	324	7	8	3	3	3	middle	middle	1.000	1.000	constitutive	constitutive	69	139	3
NC_072373.2	229781057	229781831	3	1	+	NC_072373.2	229781183	229781469	DVL1	XM_054445301.1	+	3	2	126	362	10	11	3	3	1	middle	middle	1.000	0.333	constitutive	unique	67	77	1
NC_072373.2	229781057	229781831	3	1	+	NC_072373.2	229781183	229781544	DVL1	XM_054445308.2	+	3	2	126	287	10	11	3	3	2	middle	middle	1.000	0.667	constitutive	alternative	67	152	2
NC_072373.2	229808567	229809302	3	1	+	NC_072373.2	229808731	229809212	INTS11	XM_054445333.2	+	3	2	164	90	14	16	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	61	129	1
NC_072373.2	229817729	229818224	3	1	+	NC_072373.2	229817799	229818158	ACAP3	XM_054445282.2	+	3	2	70	66	3	4	3	3	3	middle	middle	1.000	1.000	constitutive	constitutive	119	53	3
NC_072373.2	230069781	230070504	-1	1	-	NC_072373.2	230069783	230070423	AGRN	XM_054445805.2	-	1	3	81	2	32	34	9	9	9	middle	middle	1.000	1.000	constitutive	constitutive	116	87	9
NC_072373.2	230073733	230074387	-3	1	-	NC_072373.2	230073901	230074260	AGRN	XM_054445805.2	-	3	2	127	168	20	21	9	9	9	middle	middle	1.000	1.000	constitutive	constitutive	127	114	9
NC_072373.2	230074481	230075276	-2	1	-	NC_072373.2	230074631	230075191	AGRN	XM_054445805.2	-	2	2	85	150	18	19	9	9	9	middle	middle	1.000	1.000	constitutive	constitutive	338	137	9
NC_072373.2	230076058	230076454	-3	1	-	NC_072373.2	230076064	230076426	AGRN	XM_054445805.2	-	3	2	28	6	13	14	9	9	9	middle	middle	1.000	1.000	constitutive	constitutive	116	164	9
NC_072373.2	230077867	230078386	-3	1	-	NC_072373.2	230077873	230078367	AGRN	XM_054445805.2	-	3	2	19	6	8	9	9	9	9	middle	middle	1.000	1.000	constitutive	constitutive	218	194	9
NC_072373.2	230123707	230124289	2	1	+	NC_072373.2	230123738	230124289	HES4	XM_054445922.2	+	2	2	31	0	3	4	2	2	2	middle	last	1.000	1.000	constitutive	constitutive	87	370	2
NC_072373.2	230146322	230146754	3	1	+	NC_072373.2	230146336	230146754	PERM1	XM_054446231.2	+	3	2	14	0	2	3	1	1	1	middle	last	1.000	1.000	constitutive	constitutive	125	88	1
NC_072373.2	230148584	230149175	-2	1	-	NC_072373.2	230148590	230149121	PLEKHN1	XM_054446253.2	-	2	2	54	6	14	15	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	218	48	1
NC_072373.2	230151893	230152589	-2	1	-	NC_072373.2	230152196	230152433	PLEKHN1	XM_054446253.2	-	2	2	156	303	4	5	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	80	72	1
NC_072373.2	230169188	230169749	3	1	+	NC_072373.2	230169326	230169626	NOC2L	XM_054446319.2	+	3	2	138	123	7	8	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	78	110	2
NC_072373.2	230180099	230181368	-2	1	-	NC_072373.2	230180315	230181249	SAMD11	XM_054446268.2	-	2	2	119	216	9	11	8	8	8	middle	middle	1.000	1.000	constitutive	constitutive	115	511	8
NC_072373.2	39663548	39664349	-2	1	-	NC_072373.2	39663945	39664331	TRAF3IP3	XM_054474384.2	-	2	2	18	397	9	10	8	8	8	middle	middle	1.000	1.000	constitutive	constitutive	140	137	8
NC_072373.2	39815023	39815623	2	1	+	NC_072373.2	39815047	39815542	LAMB3	XM_054474781.2	+	2	2	24	81	14	15	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	160	220	2
