chr	start	end	frame	filler	strand	chr	first_exon_start	last_exon_end	gene	transcript	exon_strand	exon_frame	exon_count	upstream_len_in_scfr	downstream_len_in_scfr	first_exon_number	last_exon_number	gene_tx_count	first_exon_tx_count	last_exon_tx_count	first_exon_order	last_exon_order	first_exon_sharing	last_exon_sharing	first_exon_splicing	last_exon_splicing	first_exon_overlap	last_exon_overlap	merged_txs
NC_072373.2	95049526	95051632	-3	1	-	NC_072373.2	95049544	95051581	RUSC1	XM_063657507.1	-	3	2	51	17	1	2	5	2	1	first	middle	0.400	0.200	alternative	unique	1356	410	1
NC_072373.2	95234959	95235349	-3	1	-	NC_072373.2	95234961	95235040	SLC50A1	XM_054459599.2	-	3	1	309	1	1	1	9	2	2	first	first	0.222	0.222	alternative	alternative	79	79	2
NC_072373.2	95234959	95235349	-3	1	-	NC_072373.2	95235272	95235280	SLC50A1	XM_054459664.2	-	3	1	69	312	1	1	9	1	1	first	first	0.111	0.111	unique	unique	8	8	1
NC_072373.2	95309680	95310484	-3	1	-	NC_072373.2	95309705	95310431	ADAM15	XM_054459730.2	-	3	2	53	24	19	20	17	15	5	middle	middle	0.882	0.294	alternative	alternative	69	74	5
NC_072373.2	95309680	95310484	-3	1	-	NC_072373.2	95309705	95310431	ADAM15	XM_054459738.2	-	3	2	53	24	19	20	17	15	4	middle	middle	0.882	0.235	alternative	alternative	69	71	4
NC_072373.2	95309680	95310484	-3	1	-	NC_072373.2	95310362	95310431	ADAM15	XM_054459784.2	-	3	1	53	681	19	19	17	15	15	middle	middle	0.882	0.882	alternative	alternative	69	69	5
NC_072373.2	95309680	95310484	-3	1	-	NC_072373.2	95309681	95310431	ADAM15	XM_054459842.2	-	3	2	53	0	19	20	17	15	1	middle	last	0.882	0.059	alternative	unique	69	98	1
NC_072373.2	96430405	96430771	2	1	+	NC_072373.2	96430433	96430550	DENND4B	XM_054461507.2	+	2	1	27	221	25	25	6	5	5	middle	middle	0.833	0.833	alternative	alternative	117	117	5
NC_072373.2	96430405	96430771	2	1	+	NC_072373.2	96430433	96430771	DENND4B	XM_054461509.2	+	2	2	27	0	25	26	6	1	1	middle	last	0.167	0.167	unique	unique	41	131	1
NC_072373.2	99461063	99461693	3	1	+	NC_072373.2	99461203	99461358	MINDY1	XM_054461203.2	+	3	1	139	335	8	8	9	4	4	middle	middle	0.444	0.444	alternative	alternative	155	155	4
NC_072373.2	99461063	99461693	3	1	+	NC_072373.2	99461616	99461693	MINDY1	XM_054461219.2	+	3	1	552	0	9	9	9	5	5	last	last	0.556	0.556	alternative	alternative	77	77	5
NC_072376.2	1010780	1011491	3	1	+	NC_072376.2	1011174	1011454	IDUA	XM_054485920.2	+	3	2	393	37	9	10	5	4	5	middle	middle	0.800	1.000	alternative	constitutive	125	76	4
NC_072376.2	1010780	1011491	3	1	+	NC_072376.2	1011378	1011454	IDUA	XM_054485922.2	+	3	1	597	37	11	11	5	5	5	middle	middle	1.000	1.000	constitutive	constitutive	76	76	1
NC_072376.2	140558802	140559057	-2	1	-	NC_072376.2	140558901	140559004	MFSD8	XM_054485070.2	-	2	1	53	98	10	10	12	10	10	middle	middle	0.833	0.833	alternative	alternative	103	103	10
NC_072376.2	140558802	140559057	-2	1	-	NC_072376.2	140558803	140558812	MFSD8	XM_054485078.2	-	2	1	245	0	9	9	12	2	2	last	last	0.167	0.167	alternative	alternative	9	9	2
NC_072376.2	141757921	141758146	2	1	+	NC_072376.2	141757945	141758079	C3H4orf33	XM_054486828.2	+	2	1	23	67	5	5	11	3	3	middle	middle	0.273	0.273	alternative	alternative	134	134	3
NC_072376.2	141757921	141758146	2	1	+	NC_072376.2	141758080	141758146	C3H4orf33	XM_054486833.2	+	2	1	158	0	5	5	11	1	1	last	last	0.091	0.091	unique	unique	66	66	1
NC_072376.2	164169657	164169870	-2	1	-	NC_072376.2	164169741	164169780	SH3D19	XM_054484872.2	-	2	1	90	83	2	2	22	3	3	middle	middle	0.136	0.136	alternative	alternative	39	39	1
NC_072376.2	164169657	164169870	-2	1	-	NC_072376.2	164169741	164169864	SH3D19	XM_063664182.1	-	2	2	6	83	1	2	22	2	3	first	middle	0.091	0.136	alternative	alternative	2	39	2
NC_072376.2	1750295	1750856	-3	1	-	NC_072376.2	1750398	1750557	TMEM129	XM_054486793.2	-	3	1	299	102	3	3	2	1	1	middle	middle	0.500	0.500	unique	unique	159	159	1
NC_072376.2	1750295	1750856	-3	1	-	NC_072376.2	1750296	1750311	TMEM129	XM_063663473.1	-	3	1	545	0	3	3	2	1	1	last	last	0.500	0.500	unique	unique	15	15	1
NC_072376.2	198772996	198773404	2	1	+	NC_072376.2	198773227	198773296	ANKRD37	XM_054484201.2	+	2	1	230	108	2	2	3	1	1	middle	middle	0.333	0.333	unique	unique	69	69	1
NC_072376.2	198772996	198773404	2	1	+	NC_072376.2	198773159	198773185	ANKRD37	XM_054484202.2	+	2	1	162	219	1	1	3	2	2	first	first	0.667	0.667	alternative	alternative	26	26	2
NC_072376.2	2497247	2497874	3	1	+	NC_072376.2	2497394	2497874	CFAP99	XM_054486577.2	+	3	2	146	0	14	15	7	3	1	middle	last	0.429	0.143	alternative	unique	162	113	1
NC_072376.2	2497247	2497874	3	1	+	NC_072376.2	2497394	2497556	CFAP99	XM_054486579.1	+	3	1	146	318	14	14	7	3	3	middle	middle	0.429	0.429	alternative	alternative	162	162	2
NC_072376.2	40661460	40662147	1	1	+	NC_072376.2	40661830	40661979	UCHL1	XM_054485816.2	+	1	2	369	168	1	2	3	2	1	first	middle	0.667	0.333	alternative	unique	32	11	1
NC_072376.2	40661460	40662147	1	1	+	NC_072376.2	40661830	40661862	UCHL1	XM_063663598.1	+	1	1	369	285	1	1	3	2	2	first	first	0.667	0.667	alternative	alternative	32	32	1
NC_072376.2	7869144	7869576	1	1	+	NC_072376.2	7869220	7869561	CYTL1	XM_054484782.2	+	1	2	75	15	2	3	2	2	1	middle	middle	1.000	0.500	constitutive	unique	44	128	1
NC_072376.2	7869144	7869576	1	1	+	NC_072376.2	7869220	7869264	CYTL1	XM_063663497.1	+	1	1	75	312	2	2	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	44	44	1
NC_072376.2	969653	969893	-3	1	-	NC_072376.2	969778	969878	DGKQ	XM_054485919.2	-	3	1	15	124	19	19	3	2	2	middle	middle	0.667	0.667	alternative	alternative	100	100	2
NC_072376.2	969653	969893	-3	1	-	NC_072376.2	969654	969878	DGKQ	XM_063663460.1	-	3	2	15	0	19	20	3	1	1	middle	last	0.333	0.333	unique	unique	161	2	1
NC_072377.2	1310278	1310839	-1	1	-	NC_072377.2	1310304	1310794	CLPTM1L	XM_054488592.2	-	1	2	45	25	1	2	3	2	2	first	middle	0.667	0.667	alternative	alternative	161	100	2
NC_072377.2	1310278	1310839	-1	1	-	NC_072377.2	1310304	1310464	CLPTM1L	XM_054488594.2	-	1	1	375	25	1	1	3	1	1	first	first	0.333	0.333	unique	unique	160	160	1
NC_072377.2	136797676	136798330	2	1	+	NC_072377.2	136797724	136798329	PDLIM4	XM_054489140.2	+	2	2	47	1	5	6	3	3	2	middle	middle	1.000	0.667	constitutive	alternative	163	117	2
NC_072377.2	136797676	136798330	2	1	+	NC_072377.2	136797724	136797887	PDLIM4	XM_054489142.1	+	2	1	47	443	5	5	3	3	3	middle	middle	1.000	1.000	constitutive	constitutive	163	163	1
NC_072377.2	143966779	143967268	-1	1	-	NC_072377.2	143966821	143967252	ECSCR	XM_054488920.2	-	1	2	16	41	5	6	7	4	4	middle	middle	0.571	0.571	alternative	alternative	132	205	4
NC_072377.2	143966779	143967268	-1	1	-	NC_072377.2	143967067	143967252	ECSCR	XM_054488922.2	-	1	1	16	287	6	6	7	1	1	middle	middle	0.143	0.143	unique	unique	185	185	1
NC_072377.2	143966779	143967268	-1	1	-	NC_072377.2	143967139	143967252	ECSCR	XM_054488923.2	-	1	1	16	359	6	6	7	2	2	middle	middle	0.286	0.286	alternative	alternative	113	113	2
NC_072377.2	146171048	146171381	-3	1	-	NC_072377.2	146171298	146171361	ARAP3	XM_054489346.2	-	3	1	20	249	29	29	8	6	6	middle	middle	0.750	0.750	alternative	alternative	63	63	6
NC_072377.2	146171048	146171381	-3	1	-	NC_072377.2	146171050	146171187	ARAP3	XM_054489348.2	-	3	1	194	1	30	30	8	1	1	middle	middle	0.125	0.125	unique	unique	137	137	1
NC_072377.2	146171048	146171381	-3	1	-	NC_072377.2	146171050	146171127	ARAP3	XM_063665585.1	-	3	1	254	1	30	30	8	1	1	middle	middle	0.125	0.125	unique	unique	77	77	1
NC_072377.2	165192665	165193064	-3	1	-	NC_072377.2	165192674	165192887	CCNJL	XM_054489019.2	-	3	1	177	8	3	3	4	3	3	middle	middle	0.750	0.750	alternative	alternative	213	213	2
NC_072377.2	165192665	165193064	-3	1	-	NC_072377.2	165192674	165193058	CCNJL	XM_063665329.1	-	3	2	6	8	1	2	4	1	3	first	middle	0.250	0.750	unique	alternative	56	213	1
NC_072377.2	165192665	165193064	-3	1	-	NC_072377.2	165192674	165192743	CCNJL	XM_063665331.1	-	3	1	321	8	1	1	4	1	1	first	first	0.250	0.250	unique	unique	69	69	1
NC_072377.2	181299142	181299685	2	1	+	NC_072377.2	181299263	181299414	PDLIM7	XM_054487234.2	+	2	1	120	271	2	2	18	14	14	middle	middle	0.778	0.778	alternative	alternative	151	151	14
NC_072377.2	181299142	181299685	2	1	+	NC_072377.2	181299504	181299534	PDLIM7	XM_063665624.1	+	2	1	361	151	2	2	18	3	3	middle	middle	0.167	0.167	alternative	alternative	30	30	3
NC_072377.2	184596502	184597123	-1	1	-	NC_072377.2	184596541	184596945	TBC1D9B	XM_054489713.2	-	1	2	178	38	18	19	4	4	2	middle	middle	1.000	0.500	constitutive	alternative	71	50	2
NC_072377.2	184596502	184597123	-1	1	-	NC_072377.2	184596874	184596945	TBC1D9B	XM_054489714.2	-	1	1	178	371	18	18	4	4	4	middle	middle	1.000	1.000	constitutive	constitutive	71	71	2
NC_072377.2	5322724	5323336	2	1	+	NC_072377.2	5322860	5323007	ADAMTS16	XM_054489493.2	+	2	1	135	329	22	22	5	2	2	middle	middle	0.400	0.400	alternative	alternative	147	147	2
NC_072377.2	5322724	5323336	2	1	+	NC_072377.2	5323300	5323336	ADAMTS16	XM_063664644.1	+	2	1	575	0	21	21	5	1	1	last	last	0.200	0.200	unique	unique	36	36	1
NC_072378.2	31158215	31158653	-2	1	-	NC_072378.2	31158219	31158624	CCHCR1	XM_054490310.2	-	2	2	29	3	6	7	45	43	37	middle	middle	0.956	0.822	alternative	alternative	135	110	35
NC_072378.2	31158215	31158653	-2	1	-	NC_072378.2	31158489	31158624	CCHCR1	XM_054490322.2	-	2	1	29	273	5	5	45	43	43	middle	middle	0.956	0.956	alternative	alternative	135	135	8
NC_072378.2	31158215	31158653	-2	1	-	NC_072378.2	31158219	31158494	CCHCR1	XM_063666016.1	-	2	2	159	3	1	2	45	2	37	first	middle	0.044	0.822	alternative	alternative	5	110	2
NC_072378.2	31164528	31164915	-1	1	-	NC_072378.2	31164530	31164888	CCHCR1	XM_054490310.2	-	1	2	27	1	2	3	45	13	29	middle	middle	0.289	0.644	alternative	alternative	66	213	8
NC_072378.2	31164528	31164915	-1	1	-	NC_072378.2	31164530	31164888	CCHCR1	XM_054490311.2	-	1	2	27	1	2	3	45	13	12	middle	middle	0.289	0.267	alternative	alternative	66	105	5
NC_072378.2	31164528	31164915	-1	1	-	NC_072378.2	31164530	31164837	CCHCR1	XM_054490316.2	-	1	2	78	1	1	2	45	28	29	first	middle	0.622	0.644	alternative	alternative	15	213	21
NC_072378.2	31164528	31164915	-1	1	-	NC_072378.2	31164530	31164837	CCHCR1	XM_054490321.2	-	1	2	78	1	1	2	45	28	12	first	middle	0.622	0.267	alternative	alternative	15	105	7
NC_072378.2	31164528	31164915	-1	1	-	NC_072378.2	31164530	31164582	CCHCR1	XM_054490332.2	-	1	1	333	1	1	1	45	1	1	first	first	0.022	0.022	unique	unique	52	52	1
NC_072378.2	31291711	31292356	-3	1	-	NC_072378.2	31291717	31292179	LOC129038117	XM_054490701.2	-	3	2	177	5	1	2	3	2	2	first	middle	0.667	0.667	alternative	alternative	63	269	2
NC_072378.2	31291711	31292356	-3	1	-	NC_072378.2	31291717	31291855	LOC129038117	XM_063666944.1	-	3	1	501	5	1	1	3	1	1	first	first	0.333	0.333	unique	unique	138	138	1
NC_072378.2	32496175	32496541	-3	1	-	NC_072378.2	32496379	32496487	AGER	XM_054493227.2	-	3	1	54	203	9	9	7	2	2	middle	middle	0.286	0.286	alternative	alternative	108	108	2
NC_072378.2	32496175	32496541	-3	1	-	NC_072378.2	32496206	32496332	AGER	XM_054493228.2	-	3	1	209	30	9	9	7	1	1	middle	middle	0.143	0.143	unique	unique	126	126	1
NC_072378.2	43822963	43823365	2	1	+	NC_072378.2	43823041	43823186	ABCC10	XM_054491827.2	+	2	1	77	179	18	18	9	6	6	middle	middle	0.667	0.667	alternative	alternative	145	145	6
NC_072378.2	43822963	43823365	2	1	+	NC_072378.2	43823041	43823364	ABCC10	XM_063666218.1	+	2	2	77	1	18	19	9	2	1	middle	middle	0.222	0.111	alternative	unique	129	97	1
NC_072378.2	43822963	43823365	2	1	+	NC_072378.2	43823041	43823365	ABCC10	XM_063666219.1	+	2	2	77	0	18	19	9	2	1	middle	last	0.222	0.111	alternative	unique	129	98	1
NC_072379.2	103685622	103687299	-3	1	-	NC_072379.2	103687077	103687203	SRPK2	XM_054495293.1	-	3	1	96	1454	1	1	14	4	4	first	first	0.286	0.286	alternative	alternative	126	126	4
NC_072379.2	103685622	103687299	-3	1	-	NC_072379.2	103686483	103686537	SRPK2	XM_054495294.1	-	3	1	762	860	2	2	14	4	4	middle	middle	0.286	0.286	alternative	alternative	54	54	4
NC_072379.2	103685622	103687299	-3	1	-	NC_072379.2	103686627	103686642	SRPK2	XM_054495298.1	-	3	1	657	1004	1	1	14	3	3	first	first	0.214	0.214	alternative	alternative	15	15	3
NC_072379.2	10411594	10412089	-2	1	-	NC_072379.2	10411858	10412060	MOGAT3	XM_054496441.1	-	2	1	29	263	6	6	2	1	1	middle	middle	0.500	0.500	unique	unique	202	202	1
NC_072379.2	10411594	10412089	-2	1	-	NC_072379.2	10411595	10411769	MOGAT3	XM_054496442.1	-	2	1	320	0	6	6	2	1	1	last	last	0.500	0.500	unique	unique	174	174	1
NC_072379.2	138415766	138416192	-1	1	-	NC_072379.2	138415768	138415871	KLRG2	XM_054495561.2	-	1	1	321	1	4	4	4	2	2	middle	middle	0.500	0.500	alternative	alternative	103	103	2
NC_072379.2	138415766	138416192	-1	1	-	NC_072379.2	138415923	138415994	KLRG2	XM_063667880.1	-	1	1	198	156	4	4	4	1	1	middle	middle	0.250	0.250	unique	unique	71	71	1
NC_072379.2	14280919	14281267	2	1	+	NC_072379.2	14280950	14281120	ABHD11	XM_054496690.2	+	2	1	30	147	4	4	2	1	1	middle	middle	0.500	0.500	unique	unique	170	170	1
NC_072379.2	14280919	14281267	2	1	+	NC_072379.2	14281121	14281267	ABHD11	XM_063667285.1	+	2	1	201	0	4	4	2	1	1	last	last	0.500	0.500	unique	unique	146	146	1
NC_072379.2	1569777	1570299	-3	1	-	NC_072379.2	1569779	1570126	TMEM184A	XM_054495474.1	-	3	2	173	1	4	5	3	3	2	middle	middle	1.000	0.667	constitutive	alternative	75	91	2
NC_072379.2	1569777	1570299	-3	1	-	NC_072379.2	1570051	1570126	TMEM184A	XM_054495476.2	-	3	1	173	273	5	5	3	3	3	middle	middle	1.000	1.000	constitutive	constitutive	75	75	1
NC_072379.2	9791861	9792554	-1	1	-	NC_072379.2	9791961	9792206	ACTL6B	XM_054496384.2	-	1	1	348	99	1	1	2	1	1	first	first	0.500	0.500	unique	unique	245	245	1
NC_072379.2	9791861	9792554	-1	1	-	NC_072379.2	9791961	9792512	ACTL6B	XM_054496385.2	-	1	2	42	99	1	2	2	1	1	first	middle	0.500	0.500	unique	unique	24	76	1
NC_072380.2	154427376	154428558	1	1	+	NC_072380.2	154427560	154427802	C7H8orf90	XM_054498252.2	+	1	1	183	756	1	1	2	1	1	first	first	0.500	0.500	unique	unique	242	242	1
NC_072380.2	154427376	154428558	1	1	+	NC_072380.2	154428062	154428558	C7H8orf90	XM_054498253.2	+	1	1	685	0	2	2	2	1	1	last	last	0.500	0.500	unique	unique	496	496	1
NC_072380.2	156720230	156720983	3	1	+	NC_072380.2	156720488	156720890	MAPK15	XM_054497882.2	+	3	2	257	93	9	10	3	2	3	middle	middle	0.667	1.000	alternative	constitutive	137	105	2
NC_072380.2	156720230	156720983	3	1	+	NC_072380.2	156720785	156720890	MAPK15	XM_054497884.2	+	3	1	554	93	9	9	3	3	3	middle	middle	1.000	1.000	constitutive	constitutive	105	105	1
NC_072380.2	156770554	156771520	2	1	+	NC_072380.2	156770612	156771421	IQANK1	XM_054497880.2	+	2	2	57	99	1	2	8	7	7	first	middle	0.875	0.875	alternative	alternative	458	164	6
NC_072380.2	156770554	156771520	2	1	+	NC_072380.2	156770612	156771070	IQANK1	XM_063669202.1	+	2	1	57	450	1	1	8	7	7	first	first	0.875	0.875	alternative	alternative	458	458	1
NC_072380.2	156770554	156771520	2	1	+	NC_072380.2	156770940	156771421	IQANK1	XM_063669206.1	+	2	2	385	99	3	4	8	1	7	middle	middle	0.125	0.875	unique	alternative	130	164	1
NC_072380.2	156789026	156789809	-1	1	-	NC_072380.2	156789480	156789735	SCRIB	XM_054497867.2	-	1	2	74	453	34	35	14	13	7	middle	middle	0.929	0.500	alternative	alternative	142	37	7
NC_072380.2	156789026	156789809	-1	1	-	NC_072380.2	156789593	156789735	SCRIB	XM_054497877.2	-	1	1	74	566	34	34	14	13	13	middle	middle	0.929	0.929	alternative	alternative	142	142	1
NC_072380.2	156789026	156789809	-1	1	-	NC_072380.2	156789027	156789735	SCRIB	XM_063669192.1	-	1	2	74	0	34	35	14	13	5	middle	last	0.929	0.357	alternative	alternative	142	490	5
NC_072380.2	157447973	157449221	-1	1	-	NC_072380.2	157448199	157448756	TONSL	XM_054499316.2	-	1	3	465	225	1	3	5	3	3	first	middle	0.600	0.600	alternative	alternative	24	142	3
NC_072380.2	157447973	157449221	-1	1	-	NC_072380.2	157448199	157448363	TONSL	XM_063669228.1	-	1	1	858	225	2	2	5	1	1	middle	middle	0.200	0.200	unique	unique	164	164	1
NC_072380.2	157514630	157514969	3	1	+	NC_072380.2	157514698	157514807	MFSD3	XM_054499360.2	+	3	1	67	162	4	4	4	2	2	middle	middle	0.500	0.500	alternative	alternative	109	109	2
NC_072380.2	157514630	157514969	3	1	+	NC_072380.2	157514893	157514969	MFSD3	XM_063669253.1	+	3	1	262	0	5	5	4	1	1	last	last	0.250	0.250	unique	unique	76	76	1
NC_072380.2	22117358	22117583	3	1	+	NC_072380.2	22117397	22117583	NPM2	XM_054498068.2	+	3	2	38	0	8	9	6	1	2	middle	last	0.167	0.333	unique	alternative	33	41	1
NC_072380.2	22117358	22117583	3	1	+	NC_072380.2	22117542	22117583	NPM2	XM_054498069.2	+	3	1	183	0	7	7	6	2	2	last	last	0.333	0.333	alternative	alternative	41	41	1
NC_072380.2	22219246	22219831	-2	1	-	NC_072380.2	22219349	22219771	REEP4	XM_054499113.1	-	2	2	60	102	6	7	6	4	3	middle	middle	0.667	0.500	alternative	alternative	135	154	3
NC_072380.2	22219246	22219831	-2	1	-	NC_072380.2	22219636	22219771	REEP4	XM_054499118.2	-	2	1	60	389	6	6	6	4	4	middle	middle	0.667	0.667	alternative	alternative	135	135	1
NC_072381.2	102149627	102151025	3	1	+	NC_072381.2	102150522	102150960	LCOR	XM_054503630.2	+	3	2	894	65	1	2	19	2	2	first	middle	0.105	0.105	alternative	alternative	76	73	2
NC_072381.2	102149627	102151025	3	1	+	NC_072381.2	102149766	102149862	LCOR	XM_054503631.2	+	3	1	138	1163	1	1	19	2	2	first	first	0.105	0.105	alternative	alternative	96	96	2
NC_072381.2	68496922	68497294	2	1	+	NC_072381.2	68496962	68497277	CAMK2G	XM_054437246.2	+	2	2	39	17	1	2	47	8	36	first	middle	0.170	0.766	alternative	alternative	103	94	8
NC_072381.2	68496922	68497294	2	1	+	NC_072381.2	68497183	68497277	CAMK2G	XM_054437247.1	+	2	1	260	17	2	2	47	36	36	middle	middle	0.766	0.766	alternative	alternative	94	94	28
NC_072381.2	68496922	68497294	2	1	+	NC_072381.2	68497207	68497277	CAMK2G	XM_054437253.2	+	2	1	284	17	2	2	47	8	8	middle	middle	0.170	0.170	alternative	alternative	70	70	8
NC_072381.2	68568822	68569374	-1	1	-	NC_072381.2	68569149	68569259	ZSWIM8	XM_054437296.2	-	1	1	115	326	25	25	14	6	6	middle	middle	0.429	0.429	alternative	alternative	110	110	6
