chr	start	end	frame	filler	strand	chr	first_exon_start	last_exon_end	gene	transcript	exon_strand	exon_frame	exon_count	upstream_len_in_scfr	downstream_len_in_scfr	first_exon_number	last_exon_number	gene_tx_count	first_exon_tx_count	last_exon_tx_count	first_exon_order	last_exon_order	first_exon_sharing	last_exon_sharing	first_exon_splicing	last_exon_splicing	first_exon_overlap	last_exon_overlap	merged_txs
NC_072423.2	112385959	112386547	2	1	+	NC_072423.2	112385967	112386338	COL7A1	XM_055277665.2	+	2	2	7	209	14	15	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	125	143	1
NC_072423.2	112389752	112390217	3	1	+	NC_072423.2	112389852	112390209	COL7A1	XM_055277665.2	+	3	2	99	8	25	26	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	126	146	1
NC_072423.2	112391119	112391767	2	1	+	NC_072423.2	112391471	112391677	COL7A1	XM_055277665.2	+	2	2	351	90	32	33	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	80	35	1
NC_072423.2	112396505	112397156	3	1	+	NC_072423.2	112396911	112397099	COL7A1	XM_055277665.2	+	3	2	405	57	58	59	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	80	35	1
NC_072423.2	112400862	112401516	1	1	+	NC_072423.2	112401019	112401495	COL7A1	XM_055277665.2	+	1	2	156	21	73	75	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	200	62	1
NC_072423.2	112403248	112403701	2	1	+	NC_072423.2	112403303	112403677	COL7A1	XM_055277665.2	+	2	3	54	24	84	86	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	62	80	1
NC_072423.2	112563200	112563731	3	1	+	NC_072423.2	112563242	112563668	PLXNB1	XM_055278508.2	+	3	2	41	63	22	23	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	100	217	2
NC_072423.2	112569208	112569679	2	1	+	NC_072423.2	112569302	112569568	PLXNB1	XM_055278508.2	+	2	2	93	111	33	34	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	64	75	2
NC_072423.2	113590156	113592703	-1	1	-	NC_072423.2	113590551	113592584	PTPN23	XM_055279299.2	-	1	2	119	394	20	21	4	4	4	middle	middle	1.000	1.000	constitutive	constitutive	1752	184	4
NC_072423.2	113592803	113593358	-3	1	-	NC_072423.2	113592943	113593342	PTPN23	XM_055279299.2	-	3	2	16	139	17	18	4	4	4	middle	middle	1.000	1.000	constitutive	constitutive	154	151	4
NC_072423.2	113595781	113596123	-1	1	-	NC_072423.2	113595797	113596063	PTPN23	XM_055279299.2	-	1	2	60	15	8	9	4	4	4	middle	middle	1.000	1.000	constitutive	constitutive	131	47	4
NC_072423.2	114002229	114002631	-2	1	-	NC_072423.2	114002231	114002616	NBEAL2	XM_055279379.2	-	2	2	15	1	51	52	8	7	7	middle	middle	0.875	0.875	alternative	alternative	158	148	7
NC_072423.2	114015078	114015996	-2	1	-	NC_072423.2	114015109	114015924	NBEAL2	XM_055279379.2	-	2	2	72	30	13	14	8	8	8	middle	middle	1.000	1.000	constitutive	constitutive	601	132	8
NC_072423.2	114021562	114022183	-1	1	-	NC_072423.2	114021564	114022103	NBEAL2	XM_055279379.2	-	1	3	80	1	3	5	8	7	6	middle	middle	0.875	0.750	alternative	alternative	128	121	6
NC_072423.2	114021562	114022183	-1	1	-	NC_072423.2	114021564	114022103	NBEAL2	XM_055279385.2	-	1	3	80	1	3	5	8	7	1	middle	middle	0.875	0.125	alternative	unique	128	102	1
NC_072423.2	114088705	114089137	2	1	+	NC_072423.2	114088885	114089137	CCDC12	XM_063610580.1	+	2	2	179	0	6	7	8	2	2	middle	last	0.250	0.250	alternative	alternative	76	79	2
NC_072423.2	114154039	114154267	2	1	+	NC_072423.2	114154062	114154267	MYL3	XM_055279728.2	+	2	2	22	0	5	6	7	7	7	middle	last	1.000	1.000	constitutive	constitutive	77	25	7
NC_072423.2	114234658	114235309	2	1	+	NC_072423.2	114234773	114235235	LOC129488948	XM_063614941.1	+	2	2	114	74	1	2	2	2	2	first	middle	1.000	1.000	constitutive	constitutive	93	224	2
NC_072423.2	115645052	115646318	-3	1	-	NC_072423.2	115645053	115646306	LOC129483199	XM_055280231.2	-	3	2	12	0	1	2	1	1	1	first	last	1.000	1.000	constitutive	constitutive	293	761	1
NC_072423.2	118215345	118215864	1	1	+	NC_072423.2	118215424	118215861	HHATL	XM_055281231.2	+	1	2	78	3	3	4	5	5	5	middle	middle	1.000	1.000	constitutive	constitutive	113	194	5
NC_072423.2	119219635	119219932	2	1	+	NC_072423.2	119219636	119219931	ULK4	XM_055281396.2	+	2	2	0	1	27	28	8	8	8	middle	middle	1.000	1.000	constitutive	constitutive	51	144	8
NC_072423.2	121828046	121828526	-3	1	-	NC_072423.2	121828101	121828457	TTC21A	XM_055281924.2	-	3	2	69	54	27	28	14	14	14	middle	middle	1.000	1.000	constitutive	constitutive	120	67	14
NC_072423.2	121836168	121836732	-2	1	-	NC_072423.2	121836349	121836628	TTC21A	XM_055281924.2	-	2	2	104	180	16	17	14	14	14	middle	middle	1.000	1.000	constitutive	constitutive	72	110	14
NC_072423.2	122665836	122666157	-2	1	-	NC_072423.2	122665838	122666140	SLC22A13	XM_055282857.2	-	2	2	17	1	5	6	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	120	94	2
NC_072423.2	124450712	124451162	-3	1	-	NC_072423.2	124450797	124451091	STAC	XM_055283563.2	-	3	2	71	84	9	10	9	9	9	middle	middle	1.000	1.000	constitutive	constitutive	51	137	9
NC_072423.2	157934483	157934876	-3	1	-	NC_072423.2	157934567	157934787	MYOM2	XM_055289398.2	-	3	2	89	83	6	7	4	4	4	middle	middle	1.000	1.000	constitutive	constitutive	88	50	4
NC_072423.2	158813550	158814342	1	1	+	NC_072423.2	158813593	158814342	LOC134732250	XM_063615416.1	+	1	2	42	0	6	7	1	1	1	middle	last	1.000	1.000	constitutive	constitutive	28	636	1
NC_072423.2	159272761	159273634	2	1	+	NC_072423.2	159272775	159273605	ERICH1	XM_055289584.2	+	2	2	13	29	4	5	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	563	197	1
NC_072423.2	28846707	28846992	1	1	+	NC_072423.2	28846743	28846991	ATP8B1	XM_055297954.2	+	1	2	35	1	6	7	6	5	5	middle	middle	0.833	0.833	alternative	alternative	72	70	5
NC_072423.2	36254218	36254884	2	1	+	NC_072423.2	36254332	36254839	CXXC1	XM_055299186.2	+	2	2	113	45	13	14	6	6	6	middle	middle	1.000	1.000	constitutive	constitutive	96	152	6
NC_072423.2	39501090	39503535	1	1	+	NC_072423.2	39501244	39503535	LOC129457579	XM_063639574.1	+	1	2	153	0	1	2	1	1	1	first	last	1.000	1.000	constitutive	constitutive	2074	183	1
NC_072423.2	39510520	39512752	2	1	+	NC_072423.2	39511007	39512752	LOC134731993	XM_063613891.1	+	2	2	486	0	1	2	1	1	1	first	last	1.000	1.000	constitutive	constitutive	1534	117	1
NC_072423.2	39519752	39521996	3	1	+	NC_072423.2	39520239	39521996	LOC134731994	XM_063613896.1	+	3	2	486	0	1	2	1	1	1	first	last	1.000	1.000	constitutive	constitutive	1534	117	1
NC_072423.2	39524383	39526612	2	1	+	NC_072423.2	39524870	39526612	LOC129457762	XM_055233245.2	+	2	2	486	0	1	2	1	1	1	first	last	1.000	1.000	constitutive	constitutive	1534	117	1
NC_072423.2	39528999	39531231	1	1	+	NC_072423.2	39529486	39531231	LOC129457768	XM_055233252.2	+	1	2	486	0	1	2	1	1	1	first	last	1.000	1.000	constitutive	constitutive	1534	117	1
NC_072423.2	39533618	39535850	3	1	+	NC_072423.2	39534105	39535850	LOC129457783	XM_055233277.2	+	3	2	486	0	1	2	1	1	1	first	last	1.000	1.000	constitutive	constitutive	1534	117	1
NC_072423.2	39538237	39540469	2	1	+	NC_072423.2	39538724	39540469	LOC129457689	XM_055233136.2	+	2	2	486	0	1	2	1	1	1	first	last	1.000	1.000	constitutive	constitutive	1534	117	1
NC_072423.2	39542856	39545100	1	1	+	NC_072423.2	39543343	39545100	LOC129457712	XM_055233170.2	+	1	2	486	0	1	2	1	1	1	first	last	1.000	1.000	constitutive	constitutive	1534	117	1
NC_072423.2	39547487	39549731	3	1	+	NC_072423.2	39547974	39549731	LOC129457685	XM_055233122.2	+	3	2	486	0	1	2	1	1	1	first	last	1.000	1.000	constitutive	constitutive	1534	117	1
NC_072423.2	39552118	39554362	2	1	+	NC_072423.2	39552605	39554362	LOC129457667	XM_063613940.1	+	2	2	486	0	1	2	1	1	1	first	last	1.000	1.000	constitutive	constitutive	1534	117	1
NC_072423.2	39556749	39558993	1	1	+	NC_072423.2	39557236	39558993	LOC129457720	XM_055233178.2	+	1	2	486	0	1	2	1	1	1	first	last	1.000	1.000	constitutive	constitutive	1534	117	1
NC_072423.2	39561382	39563626	2	1	+	NC_072423.2	39561869	39563626	LOC129457696	XM_055233149.2	+	2	2	486	0	1	2	1	1	1	first	last	1.000	1.000	constitutive	constitutive	1534	117	1
NC_072423.2	39566015	39568247	3	1	+	NC_072423.2	39566502	39568247	LOC129457724	XM_055233182.2	+	3	2	486	0	1	2	1	1	1	first	last	1.000	1.000	constitutive	constitutive	1534	117	1
NC_072423.2	39570636	39572868	1	1	+	NC_072423.2	39571123	39572868	LOC129457729	XM_055233187.2	+	1	2	486	0	1	2	1	1	1	first	last	1.000	1.000	constitutive	constitutive	1534	117	1
NC_072423.2	39579858	39582108	1	1	+	NC_072423.2	39580345	39582108	LOC129457738	XM_063613967.1	+	1	2	486	0	1	2	1	1	1	first	last	1.000	1.000	constitutive	constitutive	1534	117	1
NC_072423.2	39584497	39586741	2	1	+	NC_072423.2	39584984	39586741	LOC129457705	XM_055233161.2	+	2	2	486	0	1	2	1	1	1	first	last	1.000	1.000	constitutive	constitutive	1534	117	1
NC_072423.2	39589130	39591380	3	1	+	NC_072423.2	39589617	39591380	LOC129457680	XM_063613974.1	+	3	2	486	0	1	2	1	1	1	first	last	1.000	1.000	constitutive	constitutive	1534	117	1
NC_072423.2	39593769	39596013	1	1	+	NC_072423.2	39594256	39596013	LOC129457745	XM_055233229.2	+	1	2	486	0	1	2	1	1	1	first	last	1.000	1.000	constitutive	constitutive	1534	117	1
NC_072423.2	39598402	39600664	2	1	+	NC_072423.2	39598889	39600664	LOC129457754	XM_055233238.2	+	2	2	486	0	1	2	1	1	1	first	last	1.000	1.000	constitutive	constitutive	1534	117	1
NC_072423.2	39603053	39605309	3	1	+	NC_072423.2	39603540	39605309	LOC134732003	XM_063613987.1	+	3	2	486	0	1	2	1	1	1	first	last	1.000	1.000	constitutive	constitutive	1498	183	1
NC_072423.2	39607696	39609958	2	1	+	NC_072423.2	39608183	39609958	LOC134732006	XM_063613990.1	+	2	2	486	0	1	2	1	1	1	first	last	1.000	1.000	constitutive	constitutive	1534	117	1
NC_072423.2	39612345	39614601	1	1	+	NC_072423.2	39612832	39614601	LOC129457650	XM_063613995.1	+	1	2	486	0	1	2	1	1	1	first	last	1.000	1.000	constitutive	constitutive	1498	177	1
NC_072423.2	39616988	39619259	3	1	+	NC_072423.2	39617475	39619259	LOC129457675	XM_063613999.1	+	3	2	486	0	1	2	1	1	1	first	last	1.000	1.000	constitutive	constitutive	1534	117	1
NC_072423.2	39630956	39633194	3	1	+	NC_072423.2	39631443	39633194	LOC129457634	XM_063614001.1	+	3	2	486	0	1	2	1	1	1	first	last	1.000	1.000	constitutive	constitutive	1534	117	1
NC_072423.2	39635580	39637833	1	1	+	NC_072423.2	39636067	39637833	LOC129457639	XM_063614003.1	+	1	2	486	0	1	2	1	1	1	first	last	1.000	1.000	constitutive	constitutive	1534	117	1
NC_072423.2	65991884	65992229	3	1	+	NC_072423.2	65991885	65992205	USP14	XM_055236744.2	+	3	2	0	24	11	12	9	9	9	middle	middle	1.000	1.000	constitutive	constitutive	65	92	9
NC_072423.2	7319755	7320424	-1	1	-	NC_072423.2	7319844	7320342	CTDP1	XM_055295740.2	-	1	2	82	88	10	11	5	5	5	middle	middle	1.000	1.000	constitutive	constitutive	141	206	5
NC_072423.2	85944298	85944976	-1	1	-	NC_072423.2	85944421	85944912	SLC43A3	XM_055251580.2	-	1	2	64	122	8	9	8	8	8	middle	middle	1.000	1.000	constitutive	constitutive	173	116	8
NC_072423.2	86030945	86031410	-3	1	-	NC_072423.2	86031042	86031306	SLC43A1	XM_055291066.2	-	3	2	104	96	4	5	7	7	7	middle	middle	1.000	1.000	constitutive	constitutive	55	76	7
NC_072423.2	86478119	86479124	-3	1	-	NC_072423.2	86478120	86479049	LOC129490165	XM_055293738.2	-	3	2	75	0	1	2	1	1	1	first	last	1.000	1.000	constitutive	constitutive	561	286	1
NC_072423.2	89217580	89218048	2	1	+	NC_072423.2	89217662	89218048	LOC129490341	XM_055294108.1	+	2	2	81	0	6	7	1	1	1	middle	last	1.000	1.000	constitutive	constitutive	113	101	1
NC_072423.2	89359869	89360376	1	1	+	NC_072423.2	89360018	89360375	ZP1	XM_055276724.2	+	1	2	148	1	5	6	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	187	97	1
NC_072423.2	89363985	89364420	1	1	+	NC_072423.2	89364019	89364334	ZP1	XM_055276724.2	+	1	2	33	86	10	11	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	81	119	1
NC_072423.2	89391437	89391962	-3	1	-	NC_072423.2	89391468	89391721	PRPF19	XM_055276761.2	-	3	2	241	30	5	6	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	73	62	1
NC_072423.2	89943563	89944166	3	1	+	NC_072423.2	89943621	89944113	LOC129484016	XM_055281461.2	+	3	2	57	53	2	3	7	7	7	middle	middle	1.000	1.000	constitutive	constitutive	223	109	7
NC_072423.2	90285749	90286379	3	1	+	NC_072423.2	90285926	90286378	MYRF	XM_055283479.2	+	3	2	176	1	6	7	8	8	8	middle	middle	1.000	1.000	constitutive	constitutive	250	123	8
NC_072423.2	90295233	90295827	1	1	+	NC_072423.2	90295413	90295786	MYRF	XM_055283479.2	+	1	2	179	41	20	21	8	4	8	middle	middle	0.500	1.000	alternative	constitutive	88	191	4
NC_072423.2	90295233	90295827	1	1	+	NC_072423.2	90295416	90295786	MYRF	XM_055283562.2	+	1	2	182	41	20	21	8	4	8	middle	middle	0.500	1.000	alternative	constitutive	85	191	4
NC_072423.2	90728646	90729048	1	1	+	NC_072423.2	90728745	90729037	INCENP	XM_055286139.2	+	1	2	98	11	5	6	18	18	18	middle	middle	1.000	1.000	constitutive	constitutive	57	117	18
NC_072423.2	91225837	91226188	-1	1	-	NC_072423.2	91225839	91226188	GANAB	XM_055287836.2	-	1	2	0	1	22	23	4	4	4	middle	middle	1.000	1.000	constitutive	constitutive	113	112	4
NC_072423.2	91275149	91275650	-3	1	-	NC_072423.2	91275182	91275556	LBHD1	XM_055290903.2	-	3	2	94	32	3	4	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	133	162	1
NC_072423.2	91392075	91392711	1	1	+	NC_072423.2	91392346	91392703	TAF6L	XM_055289559.2	+	1	2	270	8	3	4	6	6	6	middle	middle	1.000	1.000	constitutive	constitutive	150	50	6
NC_072423.2	91419059	91419380	-3	1	-	NC_072423.2	91419081	91419380	NXF1	XM_055289980.2	-	3	2	0	21	7	8	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	69	88	1
