chr	start	end	frame	filler	strand	chr	first_exon_start	last_exon_end	gene	transcript	exon_strand	exon_frame	exon_count	upstream_len_in_scfr	downstream_len_in_scfr	first_exon_number	last_exon_number	gene_tx_count	first_exon_tx_count	last_exon_tx_count	first_exon_order	last_exon_order	first_exon_sharing	last_exon_sharing	first_exon_splicing	last_exon_splicing	first_exon_overlap	last_exon_overlap	merged_txs
NC_060925.1	153089886	153090222	-1	1	-	NC_060925.1	153090066	153090095	CRTC2	NM_181715.3	-	1	1	127	179	7	7	8	7	7	middle	middle	0.875	0.875	alternative	alternative	29	29	7
NC_060925.1	153089886	153090222	-1	1	-	NC_060925.1	153090141	153090159	CRTC2	XM_054334982.1	-	1	1	63	254	1	1	8	1	1	first	first	0.125	0.125	unique	unique	18	18	1
NC_060925.1	154200096	154200900	1	1	+	NC_060925.1	154200150	154200219	ADAM15	NM_001261464.2	+	1	1	53	681	19	19	9	6	6	middle	middle	0.667	0.667	alternative	alternative	69	69	3
NC_060925.1	154200096	154200900	1	1	+	NC_060925.1	154200150	154200876	ADAM15	NM_207194.3	+	1	2	53	24	19	20	9	6	2	middle	middle	0.667	0.222	alternative	alternative	69	74	2
NC_060925.1	154200096	154200900	1	1	+	NC_060925.1	154200150	154200876	ADAM15	NM_207196.3	+	1	2	53	24	19	20	9	6	1	middle	middle	0.667	0.111	alternative	unique	69	71	1
NC_060925.1	154274958	154275348	1	1	+	NC_060925.1	154275268	154275347	SLC50A1	NM_001122839.2	+	1	1	309	1	1	1	17	4	4	first	first	0.235	0.235	alternative	alternative	79	79	4
NC_060925.1	154274958	154275348	1	1	+	NC_060925.1	154275028	154275036	SLC50A1	NM_001287590.2	+	1	1	69	312	1	1	17	2	2	first	first	0.118	0.118	alternative	alternative	8	8	2
NC_060925.1	154336696	154337197	-3	1	-	NC_060925.1	154336972	154337165	THBS3	NM_001252607.2	-	3	1	32	275	16	16	29	24	24	middle	middle	0.828	0.828	alternative	alternative	193	193	24
NC_060925.1	154336696	154337197	-3	1	-	NC_060925.1	154336697	154336783	THBS3	XM_054338545.1	-	3	1	414	0	18	18	29	1	1	last	last	0.034	0.034	unique	unique	86	86	1
NC_060925.1	154339554	154339767	-1	1	-	NC_060925.1	154339657	154339767	THBS3	NM_001252607.2	-	1	1	0	102	11	11	29	26	26	middle	middle	0.897	0.897	alternative	alternative	110	110	26
NC_060925.1	154339554	154339767	-1	1	-	NC_060925.1	154339555	154339567	THBS3	XM_054338550.1	-	1	1	200	0	13	13	29	1	1	last	last	0.034	0.034	unique	unique	12	12	1
NC_060925.1	154350368	154351157	3	1	+	NC_060925.1	154350690	154351130	MTX1	NM_002455.5	+	3	2	321	27	4	5	2	1	2	middle	middle	0.500	1.000	unique	constitutive	92	182	1
NC_060925.1	154350368	154351157	3	1	+	NC_060925.1	154350948	154351130	MTX1	NM_198883.3	+	3	1	579	27	4	4	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	182	182	1
NC_060925.1	155273217	155274012	1	1	+	NC_060925.1	155273635	155273760	LMNA	NM_001257374.3	+	1	1	417	252	5	5	28	24	24	middle	middle	0.857	0.857	alternative	alternative	125	125	24
NC_060925.1	155273217	155274012	1	1	+	NC_060925.1	155273278	155273423	LMNA	NM_001406994.1	+	1	1	60	589	1	1	28	4	4	first	first	0.143	0.143	alternative	alternative	145	145	4
NC_060925.1	155313239	155313590	3	1	+	NC_060925.1	155313271	155313389	SEMA4A	NM_001193300.2	+	3	1	31	201	11	11	18	17	17	middle	middle	0.944	0.944	alternative	alternative	118	118	17
NC_060925.1	155313239	155313590	3	1	+	NC_060925.1	155313535	155313590	SEMA4A	XM_054338176.1	+	3	1	295	0	11	11	18	1	1	last	last	0.056	0.056	unique	unique	55	55	1
NC_060925.1	155380798	155381248	2	1	+	NC_060925.1	155381219	155381248	PMF1-BGLAP	NM_001199662.1	+	2	1	420	0	6	6	4	2	2	last	last	0.500	0.500	alternative	alternative	29	29	2
NC_060925.1	155380798	155381248	2	1	+	NC_060925.1	155381010	155381048	BGLAP	NM_199173.6	+	2	1	211	200	2	2	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	38	38	1
NC_060925.1	156652640	156653039	-2	1	-	NC_060925.1	156652641	156652800	FCRL5	NM_001195388.2	-	2	1	239	0	17	17	7	1	1	last	last	0.143	0.143	unique	unique	159	159	1
NC_060925.1	156652640	156653039	-2	1	-	NC_060925.1	156652878	156652909	FCRL5	NM_031281.3	-	2	1	130	237	16	16	7	4	4	middle	middle	0.571	0.571	alternative	alternative	31	31	4
NC_060925.1	156934826	156935030	-2	1	-	NC_060925.1	156934937	156935008	FCRL1	NM_001159398.2	-	2	1	22	110	9	9	17	9	9	middle	middle	0.529	0.529	alternative	alternative	71	71	9
NC_060925.1	156934826	156935030	-2	1	-	NC_060925.1	156934828	156935008	FCRL1	XM_054334146.1	-	2	2	22	1	9	10	17	2	2	middle	middle	0.118	0.118	alternative	alternative	7	61	2
NC_060925.1	159886870	159887563	2	1	+	NC_060925.1	159886908	159887510	SLAMF7	NM_001282590.2	+	2	2	37	53	2	3	13	6	9	middle	middle	0.462	0.692	alternative	alternative	272	119	4
NC_060925.1	159886870	159887563	2	1	+	NC_060925.1	159886908	159887180	SLAMF7	NM_001282591.2	+	2	1	37	383	2	2	13	6	6	middle	middle	0.462	0.462	alternative	alternative	272	272	2
NC_060925.1	159886870	159887563	2	1	+	NC_060925.1	159886908	159887510	SLAMF7	NM_001282594.2	+	2	2	37	53	2	3	13	4	9	middle	middle	0.308	0.692	alternative	alternative	311	119	4
NC_060925.1	159886870	159887563	2	1	+	NC_060925.1	159886934	159887510	SLAMF7	NM_001282595.1	+	2	2	63	53	1	2	13	1	9	first	middle	0.077	0.692	unique	alternative	246	119	1
NC_060925.1	161071053	161071980	1	1	+	NC_060925.1	161071568	161071980	FCRLB	NM_001002901.4	+	1	1	514	0	6	6	6	2	2	last	last	0.333	0.333	alternative	alternative	412	412	2
NC_060925.1	161071053	161071980	1	1	+	NC_060925.1	161071169	161071314	FCRLB	NM_001288829.1	+	1	1	115	666	5	5	6	2	2	middle	middle	0.333	0.333	alternative	alternative	145	145	2
NC_060925.1	165114736	165115030	-3	1	-	NC_060925.1	165114840	165114985	TMCO1	NM_001256164.1	-	3	1	45	103	1	1	3	1	1	first	first	0.333	0.333	unique	unique	145	145	1
NC_060925.1	165114736	165115030	-3	1	-	NC_060925.1	165114763	165114832	TMCO1	NM_019026.6	-	3	1	198	26	1	1	3	1	1	first	first	0.333	0.333	unique	unique	69	69	1
NC_060925.1	16799868	16800717	-1	1	-	NC_060925.1	16800310	16800710	ATP13A2	NM_001141973.3	-	1	2	7	441	21	22	43	43	34	middle	middle	1.000	0.791	constitutive	alternative	160	116	34
NC_060925.1	16799868	16800717	-1	1	-	NC_060925.1	16800550	16800710	ATP13A2	NM_001141974.3	-	1	1	7	681	21	21	43	43	43	middle	middle	1.000	1.000	constitutive	constitutive	160	160	9
NC_060925.1	17049931	17050231	2	1	+	NC_060925.1	17049997	17050090	PADI1	XM_054336196.1	+	2	1	65	141	12	12	7	2	2	middle	middle	0.286	0.286	alternative	alternative	93	93	1
NC_060925.1	17049931	17050231	2	1	+	NC_060925.1	17049997	17050231	PADI1	XM_054336197.1	+	2	2	65	0	12	13	7	2	1	middle	last	0.286	0.143	alternative	unique	93	5	1
NC_060925.1	17051056	17051431	2	1	+	NC_060925.1	17051085	17051164	PADI1	NM_013358.3	+	2	1	28	267	14	14	7	3	3	middle	middle	0.429	0.429	alternative	alternative	79	79	3
NC_060925.1	17051056	17051431	2	1	+	NC_060925.1	17051213	17051431	PADI1	XM_054336196.1	+	2	1	156	0	13	13	7	1	1	last	last	0.143	0.143	unique	unique	218	218	1
NC_060925.1	1716809	1718090	3	1	+	NC_060925.1	1716970	1717229	LOC124905687	XM_047443626.1	+	3	1	160	861	2	2	13	3	3	middle	middle	0.231	0.231	alternative	alternative	259	259	3
NC_060925.1	1716809	1718090	3	1	+	NC_060925.1	1717597	1718071	LOC124905687	XM_047443627.1	+	3	1	787	19	3	3	13	4	4	middle	middle	0.308	0.308	alternative	alternative	474	474	4
NC_060925.1	1716809	1718090	3	1	+	NC_060925.1	1717557	1718071	LOC124905687	XM_047443628.1	+	3	1	747	19	2	2	13	2	2	middle	middle	0.154	0.154	alternative	alternative	514	514	2
NC_060925.1	1716809	1718090	3	1	+	NC_060925.1	1717597	1718071	LOC124905687	XM_047443629.1	+	3	2	787	19	3	4	13	1	1	middle	middle	0.077	0.077	unique	unique	172	85	1
NC_060925.1	1716809	1718090	3	1	+	NC_060925.1	1717013	1717229	LOC124905687	XM_047443636.1	+	3	1	203	861	2	2	13	1	1	middle	middle	0.077	0.077	unique	unique	216	216	1
NC_060925.1	1716809	1718090	3	1	+	NC_060925.1	1717041	1717229	LOC124905687	XM_047443637.1	+	3	1	231	861	1	1	13	2	2	first	first	0.154	0.154	alternative	alternative	188	188	2
NC_060925.1	1717977	1718385	1	1	+	NC_060925.1	1717986	1718071	LOC124905687	XM_047443626.1	+	1	1	8	314	4	4	13	5	5	middle	middle	0.385	0.385	alternative	alternative	85	85	4
NC_060925.1	1717977	1718385	1	1	+	NC_060925.1	1717986	1718385	LOC124905687	XM_047443632.1	+	1	2	8	0	4	5	13	5	1	middle	last	0.385	0.077	alternative	unique	85	247	1
NC_060925.1	19131623	19132223	-2	1	-	NC_060925.1	19131990	19132177	AKR7A2	NM_001320979.1	-	2	1	46	366	2	2	3	3	3	middle	middle	1.000	1.000	constitutive	constitutive	187	187	1
NC_060925.1	19131623	19132223	-2	1	-	NC_060925.1	19131693	19132177	AKR7A2	NM_003689.4	-	2	2	46	69	2	3	3	3	2	middle	middle	1.000	0.667	constitutive	alternative	187	104	2
NC_060925.1	192406027	192406744	-3	1	-	NC_060925.1	192406393	192406468	UCHL5	NM_001199261.3	-	3	1	276	365	1	1	39	17	17	first	first	0.436	0.436	alternative	alternative	75	75	17
NC_060925.1	192406027	192406744	-3	1	-	NC_060925.1	192406621	192406669	UCHL5	NM_001350846.2	-	3	1	75	593	1	1	39	6	6	first	first	0.154	0.154	alternative	alternative	48	48	6
NC_060925.1	205276305	205276773	-1	1	-	NC_060925.1	205276307	205276405	CTSE	NM_001317331.2	-	1	1	368	1	5	5	5	3	3	middle	middle	0.600	0.600	alternative	alternative	98	98	3
NC_060925.1	205276305	205276773	-1	1	-	NC_060925.1	205276507	205276648	CTSE	NM_001910.4	-	1	1	125	201	7	7	5	2	2	middle	middle	0.400	0.400	alternative	alternative	141	141	2
NC_060925.1	209022098	209022353	3	1	+	NC_060925.1	209022135	209022257	TRAF3IP3	NM_001287754.2	+	3	1	36	96	1	1	12	2	2	first	first	0.167	0.167	alternative	alternative	122	122	2
NC_060925.1	209022098	209022353	3	1	+	NC_060925.1	209022117	209022257	TRAF3IP3	NM_001320143.2	+	3	1	18	96	8	8	12	9	9	middle	middle	0.750	0.750	alternative	alternative	140	140	8
NC_060925.1	209022098	209022353	3	1	+	NC_060925.1	209022117	209022353	TRAF3IP3	XM_054338879.1	+	3	2	18	0	8	9	12	9	1	middle	last	0.750	0.083	alternative	unique	140	11	1
NC_060925.1	21116954	21117785	-2	1	-	NC_060925.1	21117123	21117209	ECE1	NM_001113348.2	-	2	1	576	168	2	2	8	6	6	middle	middle	0.750	0.750	alternative	alternative	86	86	2
NC_060925.1	21116954	21117785	-2	1	-	NC_060925.1	21117123	21117251	ECE1	NM_001113349.2	-	2	1	534	168	1	1	8	1	1	first	first	0.125	0.125	unique	unique	128	128	1
NC_060925.1	21116954	21117785	-2	1	-	NC_060925.1	21117123	21117467	ECE1	NM_001397.3	-	2	2	318	168	1	2	8	1	6	first	middle	0.125	0.750	unique	alternative	50	86	1
NC_060925.1	21116954	21117785	-2	1	-	NC_060925.1	21117123	21117209	ECE1	XM_054334814.1	-	2	1	576	168	1	1	8	6	6	first	first	0.750	0.750	alternative	alternative	86	86	3
NC_060925.1	226921328	226922135	-2	1	-	NC_060925.1	226921329	226921961	JMJD4	NM_001161465.2	-	2	2	174	0	5	6	3	1	3	middle	last	0.333	1.000	unique	constitutive	98	281	1
NC_060925.1	226921328	226922135	-2	1	-	NC_060925.1	226921329	226921961	JMJD4	NM_023007.3	-	2	2	174	0	5	6	3	1	3	middle	last	0.333	1.000	unique	constitutive	146	281	1
NC_060925.1	226921328	226922135	-2	1	-	NC_060925.1	226921329	226921610	JMJD4	XM_054338396.1	-	2	1	525	0	5	5	3	3	3	last	last	1.000	1.000	constitutive	constitutive	281	281	1
NC_060925.1	227337348	227337846	1	1	+	NC_060925.1	227337368	227337453	GUK1	NM_000858.7	+	1	1	19	393	6	6	13	7	7	middle	middle	0.538	0.538	alternative	alternative	85	85	7
NC_060925.1	227337348	227337846	1	1	+	NC_060925.1	227337662	227337846	GUK1	NM_001242840.3	+	1	1	313	0	7	7	13	6	6	last	last	0.462	0.462	alternative	alternative	184	184	6
NC_060925.1	227466118	227466913	2	1	+	NC_060925.1	227466555	227466659	OBSCN	NM_001098623.2	+	2	1	436	254	24	24	4	4	4	middle	middle	1.000	1.000	constitutive	constitutive	104	104	2
NC_060925.1	227466118	227466913	2	1	+	NC_060925.1	227466306	227466659	OBSCN	NM_001271223.3	+	2	2	187	254	28	29	4	2	4	middle	middle	0.500	1.000	alternative	constitutive	161	104	2
NC_060925.1	27190144	27190735	2	1	+	NC_060925.1	27190316	27190388	SYTL1	NM_001193308.2	+	2	1	171	347	5	5	7	3	3	middle	middle	0.429	0.429	alternative	alternative	72	72	3
NC_060925.1	27190144	27190735	2	1	+	NC_060925.1	27190352	27190388	SYTL1	NM_032872.3	+	2	1	207	347	5	5	7	2	2	middle	middle	0.286	0.286	alternative	alternative	36	36	2
NC_060925.1	27190144	27190735	2	1	+	NC_060925.1	27190634	27190734	SYTL1	XM_054339276.1	+	2	1	489	1	3	3	7	2	2	middle	middle	0.286	0.286	alternative	alternative	100	100	2
NC_060925.1	27756159	27756885	-1	1	-	NC_060925.1	27756166	27756272	RPA2	NM_001297558.1	-	1	1	613	6	2	2	7	5	5	middle	middle	0.714	0.714	alternative	alternative	106	106	2
NC_060925.1	27756159	27756885	-1	1	-	NC_060925.1	27756166	27756546	RPA2	NM_001355129.2	-	1	2	339	6	1	2	7	1	5	first	middle	0.143	0.714	unique	alternative	21	106	1
NC_060925.1	27756159	27756885	-1	1	-	NC_060925.1	27756166	27756546	RPA2	NM_002946.5	-	1	2	339	6	1	2	7	2	5	first	middle	0.286	0.714	alternative	alternative	9	106	2
NC_060925.1	3003252	3004242	-1	1	-	NC_060925.1	3003669	3004133	MEGF6	NM_001409.4	-	1	2	109	416	28	29	23	10	23	middle	middle	0.435	1.000	alternative	constitutive	131	128	10
NC_060925.1	3003252	3004242	-1	1	-	NC_060925.1	3003669	3003797	MEGF6	XM_054334841.1	-	1	1	445	416	28	28	23	23	23	middle	middle	1.000	1.000	constitutive	constitutive	128	128	13
NC_060925.1	31444363	31444720	2	1	+	NC_060925.1	31444411	31444456	TINAGL1	NM_001204414.2	+	2	1	47	264	9	9	7	5	5	middle	middle	0.714	0.714	alternative	alternative	45	45	5
NC_060925.1	31444363	31444720	2	1	+	NC_060925.1	31444540	31444720	TINAGL1	XM_054338153.1	+	2	1	176	0	10	10	7	2	2	last	last	0.286	0.286	alternative	alternative	180	180	2
NC_060925.1	31593308	31593605	-2	1	-	NC_060925.1	31593471	31593537	ADGRB2	NM_001294335.2	-	2	1	68	162	21	21	31	30	30	middle	middle	0.968	0.968	alternative	alternative	66	66	30
NC_060925.1	31593308	31593605	-2	1	-	NC_060925.1	31593309	31593309	ADGRB2	XM_054337890.1	-	2	1	296	0	21	21	31	1	1	last	last	0.032	0.032	unique	unique	0	0	1
NC_060925.1	31593938	31594787	-2	1	-	NC_060925.1	31594217	31594367	ADGRB2	NM_001294335.2	-	2	1	420	278	19	19	31	30	30	middle	middle	0.968	0.968	alternative	alternative	150	150	30
NC_060925.1	31593938	31594787	-2	1	-	NC_060925.1	31593965	31594034	ADGRB2	XM_054337890.1	-	2	1	753	26	19	19	31	1	1	middle	middle	0.032	0.032	unique	unique	69	69	1
NC_060925.1	36182298	36183672	1	1	+	NC_060925.1	36182315	36183671	SH3D21	NM_001162530.2	+	1	2	16	1	13	14	12	9	8	middle	middle	0.750	0.667	alternative	alternative	94	1123	6
NC_060925.1	36182298	36183672	1	1	+	NC_060925.1	36182315	36183660	SH3D21	XM_054338755.1	+	1	2	16	12	13	14	12	9	3	middle	middle	0.750	0.250	alternative	alternative	94	1112	3
NC_060925.1	36182298	36183672	1	1	+	NC_060925.1	36182548	36183671	SH3D21	XM_054338760.1	+	1	1	249	1	5	5	12	8	8	middle	middle	0.667	0.667	alternative	alternative	1123	1123	2
NC_060925.1	36182298	36183672	1	1	+	NC_060925.1	36182599	36183671	SH3D21	XM_054338762.1	+	1	1	300	1	1	1	12	1	1	first	first	0.083	0.083	unique	unique	1072	1072	1
NC_060925.1	37346997	37348362	1	1	+	NC_060925.1	37347491	37348362	ZC3H12A	NM_001323550.2	+	1	1	493	0	5	5	7	4	4	last	last	0.571	0.571	alternative	alternative	871	871	4
NC_060925.1	37346997	37348362	1	1	+	NC_060925.1	37347108	37347294	ZC3H12A	XM_054338860.1	+	1	1	110	1068	4	4	7	2	2	middle	middle	0.286	0.286	alternative	alternative	186	186	2
NC_060925.1	37798388	37799201	-2	1	-	NC_060925.1	37798574	37798613	INPP5B	NM_001297434.2	-	2	1	588	185	1	1	13	1	1	first	first	0.077	0.077	unique	unique	39	39	1
NC_060925.1	37798388	37799201	-2	1	-	NC_060925.1	37798814	37798954	INPP5B	NM_001365820.1	-	2	1	247	425	6	6	13	8	8	middle	middle	0.615	0.615	alternative	alternative	140	140	8
NC_060925.1	429216	429798	-1	1	-	NC_060925.1	429217	429768	HES4	NM_001142467.2	-	1	2	30	0	2	3	5	3	3	middle	last	0.600	0.600	alternative	alternative	87	370	3
NC_060925.1	429216	429798	-1	1	-	NC_060925.1	429688	429768	HES4	XM_054337930.1	-	1	1	30	471	2	2	5	2	2	middle	middle	0.400	0.400	alternative	alternative	80	80	2
NC_060925.1	43863182	43863728	3	1	+	NC_060925.1	43863300	43863727	CCDC24	NM_001349127.2	+	3	2	117	1	2	3	4	2	3	middle	middle	0.500	0.750	alternative	alternative	175	116	2
NC_060925.1	43863182	43863728	3	1	+	NC_060925.1	43863300	43863727	CCDC24	NM_001349128.1	+	3	2	117	1	2	3	4	1	3	middle	middle	0.250	0.750	unique	alternative	214	116	1
NC_060925.1	43863182	43863728	3	1	+	NC_060925.1	43863708	43863727	CCDC24	NM_001349129.1	+	3	1	525	1	1	1	4	1	1	first	first	0.250	0.250	unique	unique	19	19	1
NC_060925.1	44594976	44595336	1	1	+	NC_060925.1	44595065	44595335	ARMH1	NM_001145636.2	+	1	2	88	1	6	7	24	21	15	middle	middle	0.875	0.625	alternative	alternative	122	72	15
NC_060925.1	44594976	44595336	1	1	+	NC_060925.1	44595065	44595187	ARMH1	XM_054336290.1	+	1	1	88	149	6	6	24	21	21	middle	middle	0.875	0.875	alternative	alternative	122	122	6
NC_060925.1	44684363	44684903	3	1	+	NC_060925.1	44684508	44684903	BTBD19	NM_001136537.3	+	3	2	144	0	7	8	9	5	5	middle	last	0.556	0.556	alternative	alternative	125	131	5
NC_060925.1	44684363	44684903	3	1	+	NC_060925.1	44684508	44684674	BTBD19	XM_054334660.1	+	3	1	144	229	6	6	9	3	3	middle	middle	0.333	0.333	alternative	alternative	166	166	3
NC_060925.1	45493991	45494657	-2	1	-	NC_060925.1	45493993	45494350	CCDC17	NM_001114938.3	-	2	2	307	1	8	9	13	13	12	middle	middle	1.000	0.923	constitutive	alternative	118	97	12
NC_060925.1	45493991	45494657	-2	1	-	NC_060925.1	45494232	45494350	CCDC17	XM_054334674.1	-	2	1	307	240	7	7	13	13	13	middle	middle	1.000	1.000	constitutive	constitutive	118	118	1
NC_060925.1	473053	474394	2	1	+	NC_060925.1	473316	474334	AGRN	NM_001305275.2	+	2	2	262	60	8	11	9	6	9	middle	middle	0.667	1.000	alternative	constitutive	218	148	6
NC_060925.1	473053	474394	2	1	+	NC_060925.1	474186	474334	AGRN	XM_054336475.1	+	2	1	1132	60	3	3	9	9	9	middle	middle	1.000	1.000	constitutive	constitutive	148	148	3
NC_060925.1	741792	742623	1	1	+	NC_060925.1	742185	742239	PUSL1	NM_001346116.2	+	1	1	392	384	6	6	6	3	3	middle	middle	0.500	0.500	alternative	alternative	54	54	3
NC_060925.1	741792	742623	1	1	+	NC_060925.1	742443	742622	PUSL1	XM_054334252.1	+	1	1	650	1	7	7	6	1	1	middle	middle	0.167	0.167	unique	unique	179	179	1
NC_060925.1	771631	771940	-3	1	-	NC_060925.1	771662	771940	DVL1	NM_001330311.2	-	3	2	0	30	7	8	5	4	4	middle	middle	0.800	0.800	alternative	alternative	69	139	4
NC_060925.1	771631	771940	-3	1	-	NC_060925.1	771662	771721	DVL1	XM_054334806.1	-	3	1	219	30	1	1	5	1	1	first	first	0.200	0.200	unique	unique	59	59	1
NC_060925.1	784896	786336	-1	1	-	NC_060925.1	785226	786296	MXRA8	NM_001282582.2	-	1	2	40	329	3	5	7	5	7	middle	middle	0.714	1.000	alternative	constitutive	302	470	5
NC_060925.1	784896	786336	-1	1	-	NC_060925.1	785226	785696	MXRA8	NM_001282584.2	-	1	1	640	329	4	4	7	7	7	middle	middle	1.000	1.000	constitutive	constitutive	470	470	2
NC_060925.1	83792236	83792629	-3	1	-	NC_060925.1	83792248	83792614	TTLL7	NM_001350214.2	-	3	2	15	11	1	2	7	5	5	first	middle	0.714	0.714	alternative	alternative	24	131	5
NC_060925.1	83792236	83792629	-3	1	-	NC_060925.1	83792248	83792323	TTLL7	NM_001350215.2	-	3	1	306	11	1	1	7	1	1	first	first	0.143	0.143	unique	unique	75	75	1
NC_060925.1	950220	950655	1	1	+	NC_060925.1	950516	950592	ATAD3A	NM_001170535.3	+	1	1	295	63	2	2	6	5	5	middle	middle	0.833	0.833	alternative	alternative	76	76	4
NC_060925.1	950220	950655	1	1	+	NC_060925.1	950548	950592	ATAD3A	NM_001170536.3	+	1	1	327	63	1	1	6	1	1	first	first	0.167	0.167	unique	unique	44	44	1
NC_060925.1	950220	950655	1	1	+	NC_060925.1	950320	950592	ATAD3A	XM_054337419.1	+	1	2	99	63	1	2	6	1	5	first	middle	0.167	0.833	unique	alternative	42	76	1
NC_060926.1	128076846	128077503	-2	1	-	NC_060926.1	128077303	128077453	LIMS2	NM_001136037.4	-	2	1	50	456	7	7	17	13	13	middle	middle	0.765	0.765	alternative	alternative	150	150	13
NC_060926.1	128076846	128077503	-2	1	-	NC_060926.1	128076923	128077245	LIMS2	XM_054342901.1	-	2	1	258	76	1	1	17	1	1	first	first	0.059	0.059	unique	unique	322	322	1
NC_060926.1	128302204	128302633	-1	1	-	NC_060926.1	128302402	128302536	AMMECR1L	NM_001410953.1	-	1	1	97	197	5	5	8	2	2	middle	middle	0.250	0.250	alternative	alternative	134	134	2
NC_060926.1	128302204	128302633	-1	1	-	NC_060926.1	128302205	128302253	AMMECR1L	XM_054344110.1	-	1	1	380	0	3	3	8	1	1	last	last	0.125	0.125	unique	unique	48	48	1
NC_060926.1	131398150	131398921	2	1	+	NC_060926.1	131398160	131398867	ARHGEF4	NM_001375902.1	+	2	2	9	54	1	3	8	2	1	first	middle	0.250	0.125	alternative	unique	12	56	1
NC_060926.1	131398150	131398921	2	1	+	NC_060926.1	131398160	131398172	ARHGEF4	NM_001375903.1	+	2	1	9	749	1	1	8	2	2	first	first	0.250	0.250	alternative	alternative	12	12	1
